,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
177,301KG0KXAG9PNISXT7W0JQXD6YC2HP,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3NPI0JQDATTE6IHSM1T2I64GR0UTPG,A1A3J5IXCM8A7X,Submitted,2020-05-28 12:27:16,2020-05-28 12:32:23,Sun May 31 12:32:23 PDT 2020,,,,307,100% (222/222),100% (222/222),100% (222/222),cnndm6329,bart_out,"['1536', '1537', '1538', '1539', '1540', '1541', '1542', '1543', '1544', '1545', '1546', '1547', '1548', '1549', '1550', '1551']","Christopher Starrs , 50 , admitted defrauding BT Openreach of £ 28,000 in two - and - a - half year scam . He invented clamped cars , overtime hours and damage to property during broadband installation . But Wheelchair - bound Starrs was allowed to go free from court with just a suspended jail sentence . Recorder Stuart Trimmer QC spared Starrs jail as an ` act of mercy ' in January this year . But senior Judge Nicholas Cooke QC said the sentence was ` unlawful ' and Starrs should have been sent to prison .",Christopher Starrs was spared jail,Christopher Starrs was spared in an ` Act of Mercy '.,Christopher Starrs was spared by a Judge.,Christopher Starrs was spared in January.,Senior judge has now said his colleague took his eye off the ball,The senior judge is Nicholas Cooke QC,The senior judge said starrs should have been jailed,Christopher Starrs is wheelchair bound,The senior judge thinks Christopher Starrs should thank his lucky stars.,Christopher Starrs sentence was allowed to stand,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,p,n,p,n,{},,
178,301KG0KXAG9PNISXT7W0JQXD6YC2HP,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3QUO65DNQZCBLVKG766XY2LS091UON,AGA1PIIWM8I8D,Submitted,2020-05-28 11:58:40,2020-05-28 12:00:11,Sun May 31 12:00:11 PDT 2020,,,,91,100% (48/48),100% (48/48),100% (48/48),cnndm6329,bart_out,"['1536', '1537', '1538', '1539', '1540', '1541', '1542', '1543', '1544', '1545', '1546', '1547', '1548', '1549', '1550', '1551']","Christopher Starrs , 50 , admitted defrauding BT Openreach of £ 28,000 in two - and - a - half year scam . He invented clamped cars , overtime hours and damage to property during broadband installation . But Wheelchair - bound Starrs was allowed to go free from court with just a suspended jail sentence . Recorder Stuart Trimmer QC spared Starrs jail as an ` act of mercy ' in January this year . But senior Judge Nicholas Cooke QC said the sentence was ` unlawful ' and Starrs should have been sent to prison .",Christopher Starrs was spared jail,Christopher Starrs was spared in an ` Act of Mercy '.,Christopher Starrs was spared by a Judge.,Christopher Starrs was spared in January.,Senior judge has now said his colleague took his eye off the ball,The senior judge is Nicholas Cooke QC,The senior judge said starrs should have been jailed,Christopher Starrs is wheelchair bound,The senior judge thinks Christopher Starrs should thank his lucky stars.,Christopher Starrs sentence was allowed to stand,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,p,p,p,n,{},,
181,3SMIWMMK75TG4KWO7QS6QC2S4D8UWZ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3I02618YA5UT6VWHM6JCN2QIAEYUP5,A1XRIEYLA7ZJ3B,Submitted,2020-05-28 12:04:53,2020-05-28 12:08:47,Sun May 31 12:08:47 PDT 2020,,,,234,100% (45/45),100% (45/45),100% (45/45),cnndm1944,bart_out,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']",Domenico Rancadore fled to Britain in the 1990s and was convicted in his absence in Italy in 1999 . He was given a seven - year sentence for his role as a ` man of honour ' in the Cosa Nostra . In February he lost his year - and - a - half battle against extradition and was told he must return to Italy to serve his sentence . But today it emerged that the 65-year - old's case expired last October and his European Arrest Warrant is to be withdrawn .,Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,n,n,p,p,{},,
182,3SMIWMMK75TG4KWO7QS6QC2S4D8UWZ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3TXMY6UCAJCIKDGW0SD1T1UM8AHQCM,A2STG331R3P3FK,Submitted,2020-05-28 12:34:43,2020-05-28 12:36:10,Sun May 31 12:36:10 PDT 2020,,,,87,0% (0/0),0% (0/0),0% (0/0),cnndm1944,bart_out,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']",Domenico Rancadore fled to Britain in the 1990s and was convicted in his absence in Italy in 1999 . He was given a seven - year sentence for his role as a ` man of honour ' in the Cosa Nostra . In February he lost his year - and - a - half battle against extradition and was told he must return to Italy to serve his sentence . But today it emerged that the 65-year - old's case expired last October and his European Arrest Warrant is to be withdrawn .,Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,n,n,p,p,{},,
183,34D9ZRXCZVI3IU1HHG1ETMNDRXKSA6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,30JNVC0ORE891LRCMKR24SR2L2HQHQ,A2KFBIPESKBKWK,Submitted,2020-05-28 12:00:21,2020-05-28 12:02:19,Sun May 31 12:02:19 PDT 2020,,,,118,0% (0/0),0% (0/0),0% (0/0),cnndm7174,bart_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Audrey Alexander claims neighbour's leylandii hedge has left parts of her garden in deep shade . She claims it has knocked £ 20,000 off the value of her house in Stirling , Scotland . But Stirling Council has ruled that the hedge can stay , although it has to be cut to 20 ft . It is the final defeat in a battle that involved two generations of Mrs Alexander's family .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,n,n,p,p,n,n,n,{},,
184,34D9ZRXCZVI3IU1HHG1ETMNDRXKSA6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3G5W44VEUC69QMY6P9PNN63S7WEKGV,A8UI77795LTGF,Submitted,2020-05-28 12:11:27,2020-05-28 13:32:03,Sun May 31 13:32:03 PDT 2020,,,,4836,100% (60/60),100% (60/60),100% (60/60),cnndm7174,bart_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Audrey Alexander claims neighbour's leylandii hedge has left parts of her garden in deep shade . She claims it has knocked £ 20,000 off the value of her house in Stirling , Scotland . But Stirling Council has ruled that the hedge can stay , although it has to be cut to 20 ft . It is the final defeat in a battle that involved two generations of Mrs Alexander's family .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,n,n,p,p,p,n,n,{},,
185,34D9ZRXCZVI3IU1HHG1ETMNDRXKSA6,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3KMS4QQVK7E3CM2BEPJ55L3G6HXKFF,A8UY8LQZCVL7K,Submitted,2020-05-28 14:01:27,2020-05-28 14:05:21,Sun May 31 14:05:21 PDT 2020,,,,234,100% (3/3),100% (3/3),100% (3/3),cnndm7174,bart_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Audrey Alexander claims neighbour's leylandii hedge has left parts of her garden in deep shade . She claims it has knocked £ 20,000 off the value of her house in Stirling , Scotland . But Stirling Council has ruled that the hedge can stay , although it has to be cut to 20 ft . It is the final defeat in a battle that involved two generations of Mrs Alexander's family .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,n,p,p,p,p,p,{},,
187,3WRAAIUSCNNBEBNGBQ71SU456CMXAJ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3KB8R4ZV1JV8XJUCJWCUO3K2K2GGBI,AOWLCXNXCSQAC,Submitted,2020-05-28 13:16:18,2020-05-28 13:18:53,Sun May 31 13:18:53 PDT 2020,,,,155,100% (455/455),100% (455/455),100% (455/455),cnndm4637,bart_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","Two ambulances sent to Epping Forest after caller told crews ` someone ' had been run down . But the ` victim ' turned out to be a squirrel that had been hit by a car in the forest . East of England ambulance service released a list of 1,248 ` inappropriate ' call outs . One woman said she felt ill after eating too much takeaway , while a man said his feet hurt after wearing shoes that were too small .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
188,3WRAAIUSCNNBEBNGBQ71SU456CMXAJ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:24 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:24 PDT 2020,,,3Y4W8Q93L48KUDIRMN2MJUBCA2BDV6,A3P7QP6K56ED2Z,Submitted,2020-05-28 12:51:09,2020-05-28 12:54:49,Sun May 31 12:54:49 PDT 2020,,,,220,100% (411/411),100% (411/411),100% (411/411),cnndm4637,bart_out,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","Two ambulances sent to Epping Forest after caller told crews ` someone ' had been run down . But the ` victim ' turned out to be a squirrel that had been hit by a car in the forest . East of England ambulance service released a list of 1,248 ` inappropriate ' call outs . One woman said she felt ill after eating too much takeaway , while a man said his feet hurt after wearing shoes that were too small .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
189,3DWNFENNF7JVH22ALLI9OIAQ34C4JS,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,3KKG4CDWKNM9XAMVQBWXO8S96XS49X,ACJ6NSCIWMUZI,Submitted,2020-05-28 12:01:56,2020-05-28 12:04:28,Sun May 31 12:04:28 PDT 2020,,,,152,0% (0/0),0% (0/0),0% (0/0),cnndm7058,bart_out,"['288', '289', '290', '291', '292', '293', '294', '295', '296', '297', '298', '299', '300', '301', '302', '303']","Cristiano Ronaldo scored five goals in Real Madrid's 9 - 1 win against Granada at the weekend . The 30-year - old has now scored 36 goals in La Liga so far this season . Ronaldo will be up against Rayo Vallecano striker Alberto Bueno on Wednesday night . Juventus beat Fiorentina 3 - 0 in their Coppa Italia semi - final second leg to win 4 - 2 on aggregate . Edinson Cavani has been offered to AC Milan , according to Italian papers .",Real Madrid played Granada.,Real Madrid played at the Weekend.,Granada played at the weekend.,Real Madrid beat Granada.,Real Madrid beat Granada 9 - 1.,Cristiano Ronaldo scored five.,Cristiano Ronaldo's tally is 36 for the season.,Real travel to Rayo Vallecano.,Real play on Wednesday night.,Rayo Vallecano play on Wednesday night.,Juventus played Fiorentina.,Juventus beat Fiorentina 3 - 0.,Juventus reach Coppa Italia Final.,Juventus reach Coppa Italia Final on Tuesday.,BLANK,BLANK,p,p,p,n,n,n,n,p,p,p,p,p,p,p,n,p,{},,
190,3DWNFENNF7JVH22ALLI9OIAQ34C4JS,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,3UJ1CZ6IZMD9Y8MUDMFYAV3DYHBS50,A3HII8DX9SINOU,Submitted,2020-05-28 11:58:25,2020-05-28 12:08:20,Sun May 31 12:08:20 PDT 2020,,,,595,100% (85/85),100% (85/85),100% (85/85),cnndm7058,bart_out,"['288', '289', '290', '291', '292', '293', '294', '295', '296', '297', '298', '299', '300', '301', '302', '303']","Cristiano Ronaldo scored five goals in Real Madrid's 9 - 1 win against Granada at the weekend . The 30-year - old has now scored 36 goals in La Liga so far this season . Ronaldo will be up against Rayo Vallecano striker Alberto Bueno on Wednesday night . Juventus beat Fiorentina 3 - 0 in their Coppa Italia semi - final second leg to win 4 - 2 on aggregate . Edinson Cavani has been offered to AC Milan , according to Italian papers .",Real Madrid played Granada.,Real Madrid played at the Weekend.,Granada played at the weekend.,Real Madrid beat Granada.,Real Madrid beat Granada 9 - 1.,Cristiano Ronaldo scored five.,Cristiano Ronaldo's tally is 36 for the season.,Real travel to Rayo Vallecano.,Real play on Wednesday night.,Rayo Vallecano play on Wednesday night.,Juventus played Fiorentina.,Juventus beat Fiorentina 3 - 0.,Juventus reach Coppa Italia Final.,Juventus reach Coppa Italia Final on Tuesday.,BLANK,BLANK,n,p,p,p,n,n,n,p,p,p,p,p,p,p,n,n,{},,
192,34XASH8KMUA773UEM2NP78D2YU2MP4,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,31IBVUNM9XNHSXWNDTXC7UEXMFUFVM,A1C8FN01981A69,Submitted,2020-05-28 13:04:41,2020-05-28 13:05:53,Sun May 31 13:05:53 PDT 2020,,,,72,100% (22/22),100% (22/22),100% (22/22),cnndm1521,bart_out,"['320', '321', '322', '323', '324', '325', '326', '327', '328', '329', '330', '331', '332', '333', '334', '335']","Carrie Reichert , 43 , has released a teaser from her upcoming book In the Eye of the Royal Story . Says she felt ` overdressed ' when she saw Prince Harry playing strip billiards in Las Vegas in 2012 . She has previously said she kissed the Prince and has a pair of his underpants she hopes to use in a strip - tease show . Kensington Palace has previously denied she was one of the women invited back to the Prince's VIP suite .",Dominatrix claims she shared a kiss.,The kiss was hot.,The kiss was deep.,Dominatrix claimed she kissed Prince Harry.,Dominatrix claimed she kissed in Vegas.,Carrie Reichert was a dominatrix.,Carri Reichert / dominatrix said she felt overdressed.,Carri Reichert / dominatrix said she saw Prince Harry's a**.,Carri Reichert was 43 years old.,Carri Reichert / the 43 year old claimed in her book.,The book was upcoming.,Kensington Palace denied Carrie Reichart was invited.,Kensington Palace denied Carrie Reichart was invited to the hotel suite.,BLANK,BLANK,BLANK,p,p,p,p,n,n,n,n,n,n,n,n,n,n,n,p,{},,
193,34XASH8KMUA773UEM2NP78D2YU2MP4,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,3FE7TXL1LNB5MVOU3ZOVHOL0WJ7Q2G,AD1FDB9A61LMS,Submitted,2020-05-28 12:51:43,2020-05-28 13:38:24,Sun May 31 13:38:24 PDT 2020,,,,2801,100% (145/145),100% (145/145),100% (145/145),cnndm1521,bart_out,"['320', '321', '322', '323', '324', '325', '326', '327', '328', '329', '330', '331', '332', '333', '334', '335']","Carrie Reichert , 43 , has released a teaser from her upcoming book In the Eye of the Royal Story . Says she felt ` overdressed ' when she saw Prince Harry playing strip billiards in Las Vegas in 2012 . She has previously said she kissed the Prince and has a pair of his underpants she hopes to use in a strip - tease show . Kensington Palace has previously denied she was one of the women invited back to the Prince's VIP suite .",Dominatrix claims she shared a kiss.,The kiss was hot.,The kiss was deep.,Dominatrix claimed she kissed Prince Harry.,Dominatrix claimed she kissed in Vegas.,Carrie Reichert was a dominatrix.,Carri Reichert / dominatrix said she felt overdressed.,Carri Reichert / dominatrix said she saw Prince Harry's a**.,Carri Reichert was 43 years old.,Carri Reichert / the 43 year old claimed in her book.,The book was upcoming.,Kensington Palace denied Carrie Reichart was invited.,Kensington Palace denied Carrie Reichart was invited to the hotel suite.,BLANK,BLANK,BLANK,p,p,p,p,n,n,n,n,n,n,n,n,n,n,n,p,{},,
195,34KYK9TV3VW81469NU1AOX7J9F5SB1,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,3SKEMFQBZ8TUX7SO6BDZVTMUJDYK8C,A2F0X4LN9N4O4C,Submitted,2020-05-28 11:52:15,2020-05-28 11:53:24,Sun May 31 11:53:24 PDT 2020,,,,69,0% (0/0),0% (0/0),0% (0/0),cnndm1890,bart_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","Farm worker caught on camera urinating in field of vegetables in Benington , Lincolnshire . Disgusted member of the public snapped the man using the field as a makeshift toilet . TH Clements & Son , which owns the field , was alerted and sacked the worker with immediate effect .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
197,34KYK9TV3VW81469NU1AOX7J9F5SB1,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,3VP0C6EFSLK2JH93Y8THQSI72N66MK,ATJVY9O4CY5EX,Submitted,2020-05-28 12:10:24,2020-05-28 12:11:23,Sun May 31 12:11:23 PDT 2020,,,,59,100% (7/7),100% (7/7),100% (7/7),cnndm1890,bart_out,"['432', '433', '434', '435', '436', '437', '438', '439', '440', '441', '442', '443', '444', '445', '446', '447']","Farm worker caught on camera urinating in field of vegetables in Benington , Lincolnshire . Disgusted member of the public snapped the man using the field as a makeshift toilet . TH Clements & Son , which owns the field , was alerted and sacked the worker with immediate effect .",The worker was caught on camera.,The worker was caught by a member of the public.,Field owner was Clements and son.,Field owner was alerted.,The worker was a man.,The worker was sacked.,The passer used mobile phone to snap photo.,The passer branded the act disgusting.,Tesco said Vegetables Undergo ' extensive assessment ' before hitting shelves .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
198,3NRZ1LDP80U76ATX1RDJFA9BDYKZPY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,34X6J5FLPYM5SRM2AKUNG57HYUKJQN,A59L67EZKMC3V,Submitted,2020-05-28 11:50:44,2020-05-28 12:15:24,Sun May 31 12:15:24 PDT 2020,,,,1480,100% (69/69),100% (69/69),100% (69/69),cnndm307,bart_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","Muhammadu Buhari , a 72-year - old former general , won Nigeria's presidential election on an anti - corruption platform . The peaceful transition of power is the first of its kind in history , says Femi Adesina . He says Nigeria's poor have been victims of their country's enormous wealth ; the cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
199,3NRZ1LDP80U76ATX1RDJFA9BDYKZPY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:48:25 PDT 2020,3,BatchId:4057883;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:48:25 PDT 2020,,,35BLDD71IBLNXENNE5RJAMUFYKGZVM,A2YO837C0O1E91,Submitted,2020-05-28 12:23:50,2020-05-28 12:24:33,Sun May 31 12:24:33 PDT 2020,,,,43,0% (0/0),0% (0/0),0% (0/0),cnndm307,bart_out,"['1488', '1489', '1490', '1491', '1492', '1493', '1494', '1495', '1496', '1497', '1498', '1499', '1500', '1501', '1502', '1503']","Muhammadu Buhari , a 72-year - old former general , won Nigeria's presidential election on an anti - corruption platform . The peaceful transition of power is the first of its kind in history , says Femi Adesina . He says Nigeria's poor have been victims of their country's enormous wealth ; the cancer of corruption has to be cut out .",Muhammadu Buhar won Nigeria Vote.,Muhammadu Buhar won on a campaign.,Muhammadu Buhar's campaign was against corruption.,Muhammadu Buhar is an ex-dictator.,Jonathan Administration failed to address corruption .,Jonathan Administration failed to address poverty.,Jonathan Administration failed to address rise of Boko Haram .,Muhammadu Buhar may be a tonic.,Nigeria has seen years of misrule.,Tim Stanley is the speaker.,The misrule was by the Jonathan Administration.,There is a reason for optimism.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
