,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
220,3QO7EE373SBWOORWVQC5TXSIRRKQBA,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3L4PIM1GQY4VZHW19ZKQVIWA7K0RYV,A2MHM7JK1T9XHR,Submitted,2020-05-28 12:29:42,2020-05-28 12:30:45,Sun May 31 12:30:45 PDT 2020,,,,63,0% (0/0),0% (0/0),0% (0/0),cnndm5025,matchsumm_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","zbigniew huminski , 38 , has confessed to strangling his nine - year - old victim , identified by her first name of chloe , yesterday afternoon in france ` while drunk ' . she was stripped naked and sexually assaulted and after being forced into huminski's car and then driven to an isolated wood once used as a camp for illegal migrants bound for the uk . horrifying : the little girl's naked body was found in the woods near calais 90 minutes after she was taken .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,{},,
221,3QO7EE373SBWOORWVQC5TXSIRRKQBA,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3TVRFO09GP3VWEBEZJ1SQSG2ZMLXL9,A2WNW8A4MOR7T7,Submitted,2020-05-28 12:54:54,2020-05-28 12:56:53,Sun May 31 12:56:53 PDT 2020,,,,119,100% (10/10),100% (10/10),100% (10/10),cnndm5025,matchsumm_out,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","zbigniew huminski , 38 , has confessed to strangling his nine - year - old victim , identified by her first name of chloe , yesterday afternoon in france ` while drunk ' . she was stripped naked and sexually assaulted and after being forced into huminski's car and then driven to an isolated wood once used as a camp for illegal migrants bound for the uk . horrifying : the little girl's naked body was found in the woods near calais 90 minutes after she was taken .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,{},,
222,3QX22DUVPS5KCNRA8EWOD02KKI3VMY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,32SCWG5HIMS84K6GQOL97WC27SEP6W,A13GUTDMGGZZDL,Submitted,2020-05-28 11:51:43,2020-05-28 12:02:56,Sun May 31 12:02:56 PDT 2020,,,,673,100% (47/47),100% (47/47),100% (47/47),cnndm7823,matchsumm_out,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","chaos : a video posted on facebook captured motorists pulling over and getting out of their cars on interstate 20 in albilebe , texas , to pick up cash that had spilled from a brinks armored truck police have also warned anyone caught with the money from the van will be prosecuted .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,p,n,p,p,{},,
223,3QX22DUVPS5KCNRA8EWOD02KKI3VMY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,3A1PQ49WVM5LKH7V151N3RJUDQR1H8,A2KFBIPESKBKWK,Submitted,2020-05-28 12:09:49,2020-05-28 12:11:12,Sun May 31 12:11:12 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),cnndm7823,matchsumm_out,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","chaos : a video posted on facebook captured motorists pulling over and getting out of their cars on interstate 20 in albilebe , texas , to pick up cash that had spilled from a brinks armored truck police have also warned anyone caught with the money from the van will be prosecuted .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,n,p,n,p,p,{},,
225,3RQVKZ7ZSO7SUTMLGYAOSD8JSVG72S,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3KGTPGBS629XEOVBK880RPIPZ4OU20,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:50:03,2020-05-28 13:51:09,Sun May 31 13:51:09 PDT 2020,,,,66,100% (411/411),100% (411/411),100% (411/411),cnndm1944,matchsumm_out,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']","a sicilian mafia fugitive dubbed the godfather of uxbridge who was set to be extradited to italy will be allowed to remain in the uk after his sentence was dropped . domenico rancadore , who has lived in britain for more than 20 years , was given a seven - year sentence by an italian court in 1999 for being a member of the cosa nostra . but today it emerged that the 65-year - old's case expired last october and his european arrest warrant is to be withdrawn .",Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
226,3RQVKZ7ZSO7SUTMLGYAOSD8JSVG72S,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3OVHNO1VEBP13XN1NKRP40O8YDFDZ4,A3UZW1NTOX6I15,Submitted,2020-05-28 12:40:21,2020-05-28 12:43:29,Sun May 31 12:43:29 PDT 2020,,,,188,100% (9/9),100% (9/9),100% (9/9),cnndm1944,matchsumm_out,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']","a sicilian mafia fugitive dubbed the godfather of uxbridge who was set to be extradited to italy will be allowed to remain in the uk after his sentence was dropped . domenico rancadore , who has lived in britain for more than 20 years , was given a seven - year sentence by an italian court in 1999 for being a member of the cosa nostra . but today it emerged that the 65-year - old's case expired last october and his european arrest warrant is to be withdrawn .",Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,n,n,p,n,p,{},,
228,3SBX2M1TLHBC3P6NGB2ILJMCHZ3Q44,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,36AHBNMV1W01Y7DWRYP6QTF6SJ6YDT,A8UI77795LTGF,Submitted,2020-05-28 12:09:11,2020-05-28 12:45:39,Sun May 31 12:45:39 PDT 2020,,,,2188,100% (60/60),100% (60/60),100% (60/60),cnndm5420,matchsumm_out,"['336', '337', '338', '339', '340', '341', '342', '343', '344', '345', '346', '347', '348', '349', '350', '351']","dayna dobias , 19 , from downers grove was born with cerebral palsy , but she hopes to inspire others with her enthusiastic videos . the teenager says her motivation for creating the video was to counteract stereotypes held by people over certain disabilities . inspirational : the illinois teen who suffers from cerebal palsy has created a video in which she dances .",Dayna Dobias is 19 years old.,Dayna Dobias has created a video.,"In Dayna Dobias's video, she dances.",Dayna Dobias has a disability.,Dayna Dobias's disability makes it difficult for her to walk.,Dayna Dobias loves TV.,Dayna Dobias loves film.,Dayna Dobias loves fashion.,Dayna Dobias is not happy with how people with disabilities are represented.,Dayna Dobias has created several videos.,Dayna Dobias's videos aim at changing stereotypes.,Dayna Dobias has created several videos during the past year.,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,n,n,n,n,p,{},,
229,3SBX2M1TLHBC3P6NGB2ILJMCHZ3Q44,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,39N5ACM9HJBVM38EOVOLR634XTUP9F,A3P7QP6K56ED2Z,Submitted,2020-05-28 12:47:46,2020-05-28 12:53:19,Sun May 31 12:53:19 PDT 2020,,,,333,100% (411/411),100% (411/411),100% (411/411),cnndm5420,matchsumm_out,"['336', '337', '338', '339', '340', '341', '342', '343', '344', '345', '346', '347', '348', '349', '350', '351']","dayna dobias , 19 , from downers grove was born with cerebral palsy , but she hopes to inspire others with her enthusiastic videos . the teenager says her motivation for creating the video was to counteract stereotypes held by people over certain disabilities . inspirational : the illinois teen who suffers from cerebal palsy has created a video in which she dances .",Dayna Dobias is 19 years old.,Dayna Dobias has created a video.,"In Dayna Dobias's video, she dances.",Dayna Dobias has a disability.,Dayna Dobias's disability makes it difficult for her to walk.,Dayna Dobias loves TV.,Dayna Dobias loves film.,Dayna Dobias loves fashion.,Dayna Dobias is not happy with how people with disabilities are represented.,Dayna Dobias has created several videos.,Dayna Dobias's videos aim at changing stereotypes.,Dayna Dobias has created several videos during the past year.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
230,3SBX2M1TLHBC3P6NGB2ILJMCHZ3Q44,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,3COPXFW7XG0F3ZR5SSFAHFHK8NAKP8,AOWLCXNXCSQAC,Submitted,2020-05-28 13:04:45,2020-05-28 13:07:43,Sun May 31 13:07:43 PDT 2020,,,,178,100% (455/455),100% (455/455),100% (455/455),cnndm5420,matchsumm_out,"['336', '337', '338', '339', '340', '341', '342', '343', '344', '345', '346', '347', '348', '349', '350', '351']","dayna dobias , 19 , from downers grove was born with cerebral palsy , but she hopes to inspire others with her enthusiastic videos . the teenager says her motivation for creating the video was to counteract stereotypes held by people over certain disabilities . inspirational : the illinois teen who suffers from cerebal palsy has created a video in which she dances .",Dayna Dobias is 19 years old.,Dayna Dobias has created a video.,"In Dayna Dobias's video, she dances.",Dayna Dobias has a disability.,Dayna Dobias's disability makes it difficult for her to walk.,Dayna Dobias loves TV.,Dayna Dobias loves film.,Dayna Dobias loves fashion.,Dayna Dobias is not happy with how people with disabilities are represented.,Dayna Dobias has created several videos.,Dayna Dobias's videos aim at changing stereotypes.,Dayna Dobias has created several videos during the past year.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
232,3SD15I2WE6IYBB4Z1OJ159DF3YW360,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,3BF51CHDT0YLDSMD5MXNPM0K8YKH0K,A2F0X4LN9N4O4C,Submitted,2020-05-28 12:03:51,2020-05-28 12:05:14,Sun May 31 12:05:14 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),cnndm6048,matchsumm_out,"['704', '705', '706', '707', '708', '709', '710', '711', '712', '713', '714', '715', '716', '717', '718', '719']","ed miliband's us adviser pays no tax in britain on his reported # 300,000 salary , he has admitted . david axelrod masterminded two presidential election victories for barack obama and was hired by the labour leader amid great fanfare last year . but speaking in the us where he is promoting his autobiography , mr axelrod revealed he is not resident for tax purposes in the uk .",David Axelrod masterminded election victories .,David Axelrod was behind two election victories.,The past election victories were for presidential elections.,David Axelrod was hired by Labour leader Ed Miliband.,The hiring occurred last year.,The hiring occurred amid great fanfare.,David Axelrod revealed something at a book launch.,David Axelrod revealed he is not resident for tax purposes in UK .,David Axelrod is paid in dollars.,David Axelrod is paid through consultancy firm .,Labour confirms details of David Axelrod's payment.,The past election victories were for Obama.,BLANK,BLANK,BLANK,BLANK,n,n,p,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
233,3SD15I2WE6IYBB4Z1OJ159DF3YW360,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:02 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:02 PDT 2020,,,3C6FJU71TVHNF9OIDTFV0TJUEJJYUL,AWPRKXU5UNLMN,Submitted,2020-05-28 13:53:09,2020-05-28 13:53:18,Sun May 31 13:53:18 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),cnndm6048,matchsumm_out,"['704', '705', '706', '707', '708', '709', '710', '711', '712', '713', '714', '715', '716', '717', '718', '719']","ed miliband's us adviser pays no tax in britain on his reported # 300,000 salary , he has admitted . david axelrod masterminded two presidential election victories for barack obama and was hired by the labour leader amid great fanfare last year . but speaking in the us where he is promoting his autobiography , mr axelrod revealed he is not resident for tax purposes in the uk .",David Axelrod masterminded election victories .,David Axelrod was behind two election victories.,The past election victories were for presidential elections.,David Axelrod was hired by Labour leader Ed Miliband.,The hiring occurred last year.,The hiring occurred amid great fanfare.,David Axelrod revealed something at a book launch.,David Axelrod revealed he is not resident for tax purposes in UK .,David Axelrod is paid in dollars.,David Axelrod is paid through consultancy firm .,Labour confirms details of David Axelrod's payment.,The past election victories were for Obama.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
234,3T2EL38U1Q831RUX0M4NIUJAAU8XQQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,3C6FJU71TVHNF9OIDTFV0TJUEJ0YU2,A2MHM7JK1T9XHR,Submitted,2020-05-28 12:01:22,2020-05-28 12:02:16,Sun May 31 12:02:16 PDT 2020,,,,54,0% (0/0),0% (0/0),0% (0/0),cnndm10586,matchsumm_out,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . the experiment , which involved treating the coins and notes in a substance that allows bacteria to grow quickly , highlights how dirty handling money can be . the money was collected from students at the university of surrey .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,n,{},,
235,3T2EL38U1Q831RUX0M4NIUJAAU8XQQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,3HMIGG0U4QUPHCH5AQEQ4115HSOY82,AD1FDB9A61LMS,Submitted,2020-05-28 13:36:26,2020-05-28 13:49:33,Sun May 31 13:49:33 PDT 2020,,,,787,100% (145/145),100% (145/145),100% (145/145),cnndm10586,matchsumm_out,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . the experiment , which involved treating the coins and notes in a substance that allows bacteria to grow quickly , highlights how dirty handling money can be . the money was collected from students at the university of surrey .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,n,{},,
236,3T2EL38U1Q831RUX0M4NIUJAAU8XQQ,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:00 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:00 PDT 2020,,,3TE22NPXPG0804GJ9G0670HTK5X44K,A3P7QP6K56ED2Z,Submitted,2020-05-28 13:54:25,2020-05-28 13:57:06,Sun May 31 13:57:06 PDT 2020,,,,161,100% (411/411),100% (411/411),100% (411/411),cnndm10586,matchsumm_out,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . the experiment , which involved treating the coins and notes in a substance that allows bacteria to grow quickly , highlights how dirty handling money can be . the money was collected from students at the university of surrey .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
237,3T8DUCXY1RUQSB4REAS47W8FNYH9TY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,39K0FND3AM336JL6OLAT6XKTY65MAZ,A32AM1ZLLNQF81,Submitted,2020-05-28 13:07:03,2020-05-28 13:41:05,Sun May 31 13:41:05 PDT 2020,,,,2042,100% (4/4),100% (4/4),100% (4/4),cnndm7174,matchsumm_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","a row between neighbours over a 40 ft high leylandii hedge ( pictured ) has finally come to and end after 35 years the battle between the neighbouring properties started in 1980 when the owner planted a vegetable patch which withered and died in the shade of her neighbour's massive hedge stirling council has finally ruled that the hedge can stay , despite claims it has knocked # 20,000 off the value of neighbour audrey alexander's house ( pictured ) .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
239,3T8DUCXY1RUQSB4REAS47W8FNYH9TY,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:03 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:03 PDT 2020,,,3ZAK8W07I92QIESX5L4M81PA27DU0R,A59L67EZKMC3V,Submitted,2020-05-28 14:52:48,2020-05-28 15:36:03,Sun May 31 15:36:03 PDT 2020,,,,2595,100% (69/69),100% (69/69),100% (69/69),cnndm7174,matchsumm_out,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","a row between neighbours over a 40 ft high leylandii hedge ( pictured ) has finally come to and end after 35 years the battle between the neighbouring properties started in 1980 when the owner planted a vegetable patch which withered and died in the shade of her neighbour's massive hedge stirling council has finally ruled that the hedge can stay , despite claims it has knocked # 20,000 off the value of neighbour audrey alexander's house ( pictured ) .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,n,n,p,p,p,p,{},,
240,3TLFH2L6ZDCFSRJST1DPX901HS6T2P,3XA69K8C52CKKED9ZUN20QQN2BP1WQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.15,Thu May 28 11:50:01 PDT 2020,3,BatchId:4057889;OriginalHitTemplateId:928390828;,5400,259200,Fri May 29 11:50:01 PDT 2020,,,308Q0PEVBD135HLAB0Y1I92SBFRI9O,ANCCKNF1DKRZO,Submitted,2020-05-28 11:52:56,2020-05-28 13:11:52,Sun May 31 13:11:52 PDT 2020,,,,4736,100% (46/46),100% (46/46),100% (46/46),cnndm1153,matchsumm_out,"['768', '769', '770', '771', '772', '773', '774', '775', '776', '777', '778', '779', '780', '781', '782', '783']","a four - poster bed which was dumped in a hotel car park and sold for # 2,200 has been verified as once belonging to king henry vii -- and it could now be worth millions . the intricately - carved ornate bed was left in the car park of the former redland house hotel in hough green , chester , by builders who were renovating the property . oblivious to its true value and historical significance , the construction workers dismantled the piece of oak wood furniture and left it to be picked up by auctioneers .",A bed was dumped.,A bed was left in a hotel car park.,The bed was a four - poster bed.,"The bed sold at auction for 2,200.",Owner suspected it had historic value.,Experts have been investigating.,Historian now claims the bed belonged to Henry VII .,"DNA from the timber proves who the bed belonged to, it is claimed.",The bed is ornate.,The bed is now on display.,The bed was made for Henry VII / King.,The bed was also made for Henry VII's wife / King's wife / Elizabeth of York .,Elizabeth of York was wife of Henry VII / King.,The bed sold at an auction.,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,p,{},,
