,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
209,31D0ZWOD1EN3HLH58EIUJGHUW2Y0AI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:02 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:02 PDT 2020,,,3VNXK88KKH68RN5AA7XKXYSMJ1WV9B,A219VCQZADQ45W,Submitted,2020-05-25 15:13:00,2020-05-25 15:15:34,Thu May 28 15:15:34 PDT 2020,,,,154,100% (13/13),100% (13/13),100% (13/13),cnndm9393,presumm_out_ext_abs,"['1168', '1169', '1170', '1171', '1172', '1173', '1174', '1175', '1176', '1177', '1178', '1179', '1180', '1181', '1182', '1183']","Miami - based Kathy Ferreiro , 21 , is hoping to be Cuba's answer to Kim Kardashian . She has already been dubbed the ` Cuban Kim Kardashian ' by the city's fashion crowd . Her Instagram and Twitter accounts are attracting new followers daily .",Kathy Ferreiro is born in Cuba.,Kathy Ferreiro's curves have attracted fans on social media.,Kathy Ferreiro loves Bikini.,Kathy Ferreiro says photos of her booty are all natural.,Kathy Ferreiro is Miami based.,Kathy Ferreiro is a party girl.,Kathy Ferreiro hopes to become next Kim Kardashian.,Kathy Ferreiro has a huge following in Colombia,Kathy Ferreiro has a huge following in other Latin American countries.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,p,n,n,{},,
211,31J7RYEC0PEKKTTR1OBK6ZGFV62L1N,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:01 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:01 PDT 2020,,,3X1FV8S5J2FN6XSIOD3UPFE9NEWVG7,A2ZZW6KME1FUDU,Submitted,2020-05-25 15:52:40,2020-05-25 17:00:14,Thu May 28 17:00:14 PDT 2020,,,,4054,100% (30/30),100% (30/30),100% (30/30),cnndm1492,presumm_out_ext_abs,"['1152', '1153', '1154', '1155', '1156', '1157', '1158', '1159', '1160', '1161', '1162', '1163', '1164', '1165', '1166', '1167']","Phil Smith , 25 , scaled a fence to try to get in his flat in Cottingham , Hull , but fell and hit his head . He was placed in a medically induced coma at Hull Royal Infirmary , but died five days later . His mother Lisa Darnbrough , 49 , paid tribute to their ` Lovely Son ' who had a ` natural talent with children ' .",Phil Smith is 25.,Phil Smith forgot his keys.,Phil Smith scaled a fence.,Phil Smith scaled the fence to try to get in his flat.,Phil Smith is a teaching assistant.,Phil Smith/teaching assistant was climbing through a window.,Phil Smith/teaching assistant fell and hit his head.,Phil Smith/teaching assistant fell while climbing through a window.,Phil Smith/teaching assistant  fractured his skull.,Phil Smith/teaching assistant suffered a bleed on the brain.,Phil Smith/teaching assistant suffered a blood clot.,Parents paid tribute to Phil Smith.,Parents refer to Phil Smith as ' Lovely Son '.,Phil Smith/teaching assistant worked at Special Needs School.,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,n,n,n,n,n,{},,
212,31JUPBOOSRS2VTDC09KZL93N9C8L87,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:05 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:05 PDT 2020,,,3BWI6RSP7LXNBTVV0KAQJYDUOGZE76,AHKYVHP6591H8,Submitted,2020-05-25 14:44:53,2020-05-25 14:57:11,Thu May 28 14:57:11 PDT 2020,,,,738,100% (31/31),100% (31/31),100% (31/31),cnndm5243,presumm_out_ext_abs,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","The 60 - year - old actress turned down the starring role with James Gandolfini in the landmark HBO drama because she had already played a mobster's wife in Goodfellas . She accused chase of lazy casting and chose instead the complicated role of Dr. Melfi , who provided the therapy that allowed New Jersey mob boss Tony Soprano to justify many of his monstrous acts .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
213,31JUPBOOSRS2VTDC09KZL93N9C8L87,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:05 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:05 PDT 2020,,,3DH6GAKTY3D418ISJGE3HLY9GLUZYB,AD1FDB9A61LMS,Submitted,2020-05-25 16:03:54,2020-05-25 16:49:35,Thu May 28 16:49:35 PDT 2020,,,,2741,100% (97/97),100% (97/97),100% (97/97),cnndm5243,presumm_out_ext_abs,"['128', '129', '130', '131', '132', '133', '134', '135', '136', '137', '138', '139', '140', '141', '142', '143']","The 60 - year - old actress turned down the starring role with James Gandolfini in the landmark HBO drama because she had already played a mobster's wife in Goodfellas . She accused chase of lazy casting and chose instead the complicated role of Dr. Melfi , who provided the therapy that allowed New Jersey mob boss Tony Soprano to justify many of his monstrous acts .",Lorraine Bracco was asked to be Carmela.,Lorraine Bracco was asked by sopranos creator.,Lorraine Bracco is an actress.,Lorraine Bracco / the actress turned the sopranos creator/him down.,Lorraine Bracco / the actress played a mobster's wife in Goodfellas / Martin Scorsese's Goodfellas.,Lorraine Bracco turned the offer down because she played a mobster's wife in Goodfellas.,Goodfellas was released in 1990.,David Chase was a showrunner.,David Chase was convinced to let Lorraine Bracco play the role of Dr. Jennifer Melfi.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
214,31KPKEKW5E180VMXESIQER10EKJ0BD,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:02 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:02 PDT 2020,,,3QFUFYSY933IYKD8TXWPY4EK9FUF4B,A37WDOIQH6JM6V,Submitted,2020-05-25 15:10:38,2020-05-25 15:13:20,Thu May 28 15:13:20 PDT 2020,,,,162,100% (15/15),100% (15/15),100% (15/15),cnndm7535,presumm_out_ext_abs,"['512', '513', '514', '515', '516', '517', '518', '519', '520', '521', '522', '523', '524', '525', '526', '527']","Prince Alwaleed Bin Talal has reportedly promised to give each of the pilots involved in the month long airstrikes in Riyadh , the Saudi Arabian Capital , a free Bentley . The Saudis launched air strikes on Yemen a month ago to stop advances from the Shiite rebels , who are allied with Iran and previously overthrew the Saudi - backed government . On Tuesday the Saudis said the bombing raids had been successful and they were to focus on finding a political solution instead . But the raids appeared to have resumed by Wednesday , with fighting taking place in Taez .",Air strikes were launched by Saudi forces.,Air strikes were launched a month ago.,Air strikes were launched against rebels.,Saudi forces have been beating back Shite Houthi.,Shite Houthis are rebels.,Shite Houthis are in Yemen.,Prince Alwaleed Bin Talal pledged Bentleys.,Prince Alwaleed Bin Talal pledged for pilots involved in bombings.,Prince Alwaleed Bin Talal / He pleged on Wednesday.,Prince Alwaleed Bin Talal / He pledged after bombing raids resumed.,Bombing raids resumed despite official announcement that they would be halted.,The official announcement came last night.,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,n,n,p,p,p,n,{},,
215,31KPKEKW5E180VMXESIQER10EKJ0BD,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:02 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:02 PDT 2020,,,3VHHR074H851HZ5NH6XUWT3EXD7L77,AD1FDB9A61LMS,Submitted,2020-05-25 15:18:13,2020-05-25 16:01:44,Thu May 28 16:01:44 PDT 2020,,,,2611,100% (97/97),100% (97/97),100% (97/97),cnndm7535,presumm_out_ext_abs,"['512', '513', '514', '515', '516', '517', '518', '519', '520', '521', '522', '523', '524', '525', '526', '527']","Prince Alwaleed Bin Talal has reportedly promised to give each of the pilots involved in the month long airstrikes in Riyadh , the Saudi Arabian Capital , a free Bentley . The Saudis launched air strikes on Yemen a month ago to stop advances from the Shiite rebels , who are allied with Iran and previously overthrew the Saudi - backed government . On Tuesday the Saudis said the bombing raids had been successful and they were to focus on finding a political solution instead . But the raids appeared to have resumed by Wednesday , with fighting taking place in Taez .",Air strikes were launched by Saudi forces.,Air strikes were launched a month ago.,Air strikes were launched against rebels.,Saudi forces have been beating back Shite Houthi.,Shite Houthis are rebels.,Shite Houthis are in Yemen.,Prince Alwaleed Bin Talal pledged Bentleys.,Prince Alwaleed Bin Talal pledged for pilots involved in bombings.,Prince Alwaleed Bin Talal / He pleged on Wednesday.,Prince Alwaleed Bin Talal / He pledged after bombing raids resumed.,Bombing raids resumed despite official announcement that they would be halted.,The official announcement came last night.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
216,31MCUE39COA084T5D1SNH0Q4X9UG34,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:00 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:00 PDT 2020,,,35H6S234SFO4BAOX69CV9Q7LGCP566,ATJNVJB6U6GM1,Submitted,2020-05-25 15:30:49,2020-05-25 15:33:08,Thu May 28 15:33:08 PDT 2020,,,,139,0% (0/0),0% (0/0),0% (0/0),cnndm5244,presumm_out_ext_abs,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']",Ben Flower does not believe he deserved the standing ovation which greeted his return from suspension on Thursday night . The Wales forward made his first appearance since he punched St Helens ' Lance Hohaia in the opening moments of last season's Grand Final . The 27 - year - old came on as a substitute in the 23rd minute of Thursday's match .,Ben Flower was banned for 6 months.,Ben Flower returned from ban.,Ben Flower returned on Thursday night.,Ben Flower is a forward.,Ben Flower plays for Wales.,Ben Flower had punched Lance Hohaia.,Lance Hohaia plays for St Helens,Ben Flower had punched in last season's grand final.,Ben Flower had punched in the opening moments of a match.,Ben Flower is a 27 year old.,Ben Flower received a brilliant reception.,Wigan played against Warrington.,Wigan won 30 - 20.,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,n,p,p,p,p,p,p,p,p,{},,
217,31MCUE39COA084T5D1SNH0Q4X9UG34,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:00 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:00 PDT 2020,,,3KGTPGBS629XEOVBK880RPIPZO4U2K,A59L67EZKMC3V,Submitted,2020-05-25 14:36:45,2020-05-25 14:40:50,Thu May 28 14:40:50 PDT 2020,,,,245,0% (0/0),0% (0/0),0% (0/0),cnndm5244,presumm_out_ext_abs,"['16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31']",Ben Flower does not believe he deserved the standing ovation which greeted his return from suspension on Thursday night . The Wales forward made his first appearance since he punched St Helens ' Lance Hohaia in the opening moments of last season's Grand Final . The 27 - year - old came on as a substitute in the 23rd minute of Thursday's match .,Ben Flower was banned for 6 months.,Ben Flower returned from ban.,Ben Flower returned on Thursday night.,Ben Flower is a forward.,Ben Flower plays for Wales.,Ben Flower had punched Lance Hohaia.,Lance Hohaia plays for St Helens,Ben Flower had punched in last season's grand final.,Ben Flower had punched in the opening moments of a match.,Ben Flower is a 27 year old.,Ben Flower received a brilliant reception.,Wigan played against Warrington.,Wigan won 30 - 20.,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,p,p,p,p,p,{},,
219,31S7M7DAHKELTD5037VUC5ZANPTTL4,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:03 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:03 PDT 2020,,,3RU7GD8VPTHDRI4DX1OC818UP1ESPS,A3OKWRLKLYVH4F,Submitted,2020-05-25 14:47:32,2020-05-25 14:48:51,Thu May 28 14:48:51 PDT 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),cnndm10586,presumm_out_ext_abs,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']","Thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . The money was collected from students at the University of Surrey . It was then submerged in agar - a substance that allows bacteria to grow quickly - and then monitored for three to four days . Most of the colourful blooms and spots of bacteria was found to be harmless , money has been known to carry dangerous diseases .",Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,n,n,p,p,n,n,{},,
220,324N5FAHT1ZPMZR7N2J8YNAGVA4VKJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:01 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:01 PDT 2020,,,3R08VXYT7HJHSTHMLK4W54KUVKH7WS,AKTQD9Y44G495,Submitted,2020-05-25 15:58:35,2020-05-25 16:43:55,Thu May 28 16:43:55 PDT 2020,,,,2720,100% (33/33),100% (33/33),100% (33/33),cnndm10542,presumm_out_ext_abs,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . But the Turkish striker was the one left kissing as his side lose derby match . It was Dundee's first win in a decade and breathes further momentum into their push for a top - six place .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,p,p,n,{},,
221,324N5FAHT1ZPMZR7N2J8YNAGVA4VKJ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:01 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:01 PDT 2020,,,3RYC5T2D78H1Q340ICO7IR3Y3ZURP2,A3LAD18MPD1CPO,Submitted,2020-05-25 14:41:59,2020-05-25 14:43:56,Thu May 28 14:43:56 PDT 2020,,,,117,0% (0/0),0% (0/0),0% (0/0),cnndm10542,presumm_out_ext_abs,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . But the Turkish striker was the one left kissing as his side lose derby match . It was Dundee's first win in a decade and breathes further momentum into their push for a top - six place .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,p,p,p,{},,
222,32L724R86P8LBK4N1NPXFF6LHIEIPA,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:04 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:04 PDT 2020,,,37UEWGM5HYWY9BLYXADHHVL00J01RK,A3OLRWACCCCUTU,Submitted,2020-05-25 15:43:06,2020-05-25 16:07:35,Thu May 28 16:07:35 PDT 2020,,,,1469,100% (1/1),100% (1/1),100% (1/1),cnndm7910,presumm_out_ext_abs,"['880', '881', '882', '883', '884', '885', '886', '887', '888', '889', '890', '891', '892', '893', '894', '895']","The footage captured at Spring Garden Station in Philadelphia on Tuesday shows the group of youngsters viciously attacking the victims . They then pull them to the ground , punch them and repeatedly stamp on their heads . Other parts of the brawl are hidden from the cameras behind pillars in the subway station . Witnesses tried to intervene , but couldn't break up the group as the assailants continued hitting the helpless youngsters .",A fight (could also be called brawl or confrontation) occurred.,The fight happened at Spring Gardens Station.,The fight was captured on CCTV.,Fight involved students.,Students involved were from Benjamin Franklin High School.,Benjamin Franklin High School is nearby.,At one point an attacker fell.,An attacker fell onto the tracks.,The fallen attacker managed to get back up.,"After the confrontation, the victims and attackers walked onto the same train .",Victims walked onto a train after confrontation.,Attackers walked onto a train after confrontation.,The fight happened in Philadelphia.,BLANK,BLANK,BLANK,n,n,n,p,n,n,n,p,p,p,p,n,n,n,n,n,{},,
224,32XN26MTY37KD489557KSUX5QEX0L0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:05 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:05 PDT 2020,,,32AT8R96GQXQJNC9ENN6I7VTXJVSUF,AUB2Y2EREGBUZ,Submitted,2020-05-25 17:13:53,2020-05-25 17:15:51,Thu May 28 17:15:51 PDT 2020,,,,118,0% (0/0),0% (0/0),0% (0/0),cnndm9709,presumm_out_ext_abs,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","Images show handcuffed members from the notorious barrio 18 gang being marched onto buses taking them from Izalco Jail to San Francisco Gotera . In all 1,177 barrio 18 members were transferred . In a potentially incendiary move , Barrio 18 member at the jail will mix with their rivals from the hyper - violent Mara Salvatrucha gang , or MS - 13 . Just last week eight gang members were killed in a confrontation with police on a coffee farm in El Salvador .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
225,32XN26MTY37KD489557KSUX5QEX0L0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:05 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:05 PDT 2020,,,3GFK2QRXXE525P33XRPZ7K6Y4EQW56,AXID3RPK6NZT6,Submitted,2020-05-25 16:33:12,2020-05-25 16:36:05,Thu May 28 16:36:05 PDT 2020,,,,173,100% (46/46),100% (46/46),100% (46/46),cnndm9709,presumm_out_ext_abs,"['1296', '1297', '1298', '1299', '1300', '1301', '1302', '1303', '1304', '1305', '1306', '1307', '1308', '1309', '1310', '1311']","Images show handcuffed members from the notorious barrio 18 gang being marched onto buses taking them from Izalco Jail to San Francisco Gotera . In all 1,177 barrio 18 members were transferred . In a potentially incendiary move , Barrio 18 member at the jail will mix with their rivals from the hyper - violent Mara Salvatrucha gang , or MS - 13 . Just last week eight gang members were killed in a confrontation with police on a coffee farm in El Salvador .",Members of Barrio 18 gang were handcuffed,Members of Barrio 18 gang were marched onto buses,Images show the members,Members of Barrio 18 gang were transferred to a different jail,Total 1177 members were transferred,"In the different jail, the members will mix with Mara Salvatrucha/their arch rival",The arch rival of the members of Barrio 18 gang is Mara Salvatrucha,The gang members will not be classified by gang affiliation,The gang members will now be classified by how dangerous they are,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,{},,
226,33EEIIWHLBVBX2P20735U9MPUGWVQB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:04 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:04 PDT 2020,,,351SEKWQS5514QOI8V1VWYSZJT4DMY,A3ENQKD0V9VHBF,Submitted,2020-05-25 15:45:34,2020-05-25 15:46:23,Thu May 28 15:46:23 PDT 2020,,,,49,0% (0/0),0% (0/0),0% (0/0),cnndm11264,presumm_out_ext_abs,"['1344', '1345', '1346', '1347', '1348', '1349', '1350', '1351', '1352', '1353', '1354', '1355', '1356', '1357', '1358', '1359']","European Union will accuse Google of illegally abusing its supremacy on the Internet search market . Brussels will say that Google has used its dominance as a search engine to divert Internet users from rivals to its own services . In one of the most high - profile competition cases of recent years , Europe could fine Google more than # 4 billion amid a wave of political opposition in Europe to the perceived dominance of us tech companies .",The European Union will accuse Google,Google will be accused of illegally abusing its supremacy,The European Union could find Google,The fine could be more than 4 billion,The fine could be 10 per cent of Google's annual revenue,Brussels to say Google uses search engine  to divert traffic,The traffic is diverted to Google's own services,Google boasts a 90 percent share in Europe's search engine market,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,p,p,n,n,{},,
227,33EEIIWHLBVBX2P20735U9MPUGWVQB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:04 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:04 PDT 2020,,,39OWYR0EPPFYWRRSI4KWETIR4GYFY1,A16J6DE1FEIYEQ,Submitted,2020-05-25 15:46:12,2020-05-25 15:50:31,Thu May 28 15:50:31 PDT 2020,,,,259,0% (0/0),0% (0/0),0% (0/0),cnndm11264,presumm_out_ext_abs,"['1344', '1345', '1346', '1347', '1348', '1349', '1350', '1351', '1352', '1353', '1354', '1355', '1356', '1357', '1358', '1359']","European Union will accuse Google of illegally abusing its supremacy on the Internet search market . Brussels will say that Google has used its dominance as a search engine to divert Internet users from rivals to its own services . In one of the most high - profile competition cases of recent years , Europe could fine Google more than # 4 billion amid a wave of political opposition in Europe to the perceived dominance of us tech companies .",The European Union will accuse Google,Google will be accused of illegally abusing its supremacy,The European Union could find Google,The fine could be more than 4 billion,The fine could be 10 per cent of Google's annual revenue,Brussels to say Google uses search engine  to divert traffic,The traffic is diverted to Google's own services,Google boasts a 90 percent share in Europe's search engine market,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,p,p,n,n,{},,
228,33TGB4G0MT5GT7MPHQYINZUXUY3XTU,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:10:03 PDT 2020,2,BatchId:4052654;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:10:03 PDT 2020,,,3HYA4D452W78V6YLPJD15PHMP12F2J,AE3ZQZ2Z81Z11,Submitted,2020-05-25 15:36:54,2020-05-25 15:37:41,Thu May 28 15:37:41 PDT 2020,,,,47,0% (0/0),0% (0/0),0% (0/0),cnndm2292,presumm_out_ext_abs,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor's # 100,000 - per - week wages . The Togolese striker is out of favour under Mauricio Pochettino . The 31 - year - old Togolese forward has made just nine league starts this season .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,p,n,p,p,p,{},,
