,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
228,3PZDSVZ3K95R0STV0JA1HPR7CLDN45,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,35USIKEBNW481ZU3A98H37777YH6NR,AE3ZQZ2Z81Z11,Submitted,2020-05-25 18:09:02,2020-05-25 18:09:33,Thu May 28 18:09:33 PDT 2020,,,,31,0% (0/0),0% (0/0),0% (0/0),cnndm5635,unilm_out_v2,"['384', '385', '386', '387', '388', '389', '390', '391', '392', '393', '394', '395', '396', '397', '398', '399']","Bright Yellow Gatso had previously enforced the 30mph speed limit . It has not been working for more than two years after every fixed device was switched off . Mystery surrounds who has re-pointed the camera in Handsworth , Birmingham .",A Speed Camera was discovered pointing at a house.,The house was in Handsworth.,Handsworth was in Birmingham.,Fixed cameras were switched off across the West Midlands.,Fixed cameras were switched off across West Midlands in Spring of 2013.,She is not going to be part of a new trial.,The trial is about digital technology.,Obsolete camera may be taken down.,Engineers examine the device.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,{},,
229,3PZDSVZ3K95R0STV0JA1HPR7CLDN45,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3WRFBPLXRFC94G7LR7AJW4VNX7E3NH,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 18:07:10,2020-05-25 18:09:03,Thu May 28 18:09:03 PDT 2020,,,,113,100% (8/8),100% (8/8),100% (8/8),cnndm5635,unilm_out_v2,"['384', '385', '386', '387', '388', '389', '390', '391', '392', '393', '394', '395', '396', '397', '398', '399']","Bright Yellow Gatso had previously enforced the 30mph speed limit . It has not been working for more than two years after every fixed device was switched off . Mystery surrounds who has re-pointed the camera in Handsworth , Birmingham .",A Speed Camera was discovered pointing at a house.,The house was in Handsworth.,Handsworth was in Birmingham.,Fixed cameras were switched off across the West Midlands.,Fixed cameras were switched off across West Midlands in Spring of 2013.,She is not going to be part of a new trial.,The trial is about digital technology.,Obsolete camera may be taken down.,Engineers examine the device.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,n,{},,
230,39O0SQZVKRV9YD36VOPPTLGR4KS7RX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,30LB5CDZNHY74DM7B83UPT4P49RZ0O,AXID3RPK6NZT6,Submitted,2020-05-25 17:14:52,2020-05-25 17:15:50,Thu May 28 17:15:50 PDT 2020,,,,58,100% (46/46),100% (46/46),100% (46/46),cnndm4303,unilm_out_v2,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']","Former Everton chairman Sir Philip Carter has died aged 87 . Carter also served as President of the Football League and a vice-president . He won two league titles , an FA Cup and the European Cup winners ` Cup . Current Toffees chairman Bill Kenwright paid tribute to Carter .",Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,p,p,n,{},,
231,39O0SQZVKRV9YD36VOPPTLGR4KS7RX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3DZQRBDBSQ36KTZQZ3R5VY5TK6GS3C,A1IIDR9HLUB1MR,Submitted,2020-05-25 17:39:01,2020-05-25 17:41:08,Thu May 28 17:41:08 PDT 2020,,,,127,0% (0/0),0% (0/0),0% (0/0),cnndm4303,unilm_out_v2,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']","Former Everton chairman Sir Philip Carter has died aged 87 . Carter also served as President of the Football League and a vice-president . He won two league titles , an FA Cup and the European Cup winners ` Cup . Current Toffees chairman Bill Kenwright paid tribute to Carter .",Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,p,p,n,{},,
232,34XASH8KMUA773UEM2NP78D2YRZPMY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,33JKGHPFYHIAQ2FVXPFYS34TXYMMN7,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 17:22:40,2020-05-25 17:25:32,Thu May 28 17:25:32 PDT 2020,,,,172,100% (8/8),100% (8/8),100% (8/8),cnndm11343,unilm_out_v2,"['400', '401', '402', '403', '404', '405', '406', '407', '408', '409', '410', '411', '412', '413', '414', '415']",Porto have made a habit of selling on players for huge profits . Nineteen of the 29 players featured in the table below have South American backgrounds . James Rodriguez was signed for a small sum from Argentinian side Banfield . Porto have won seven of a possible 10 league titles since 2004 .,Danilo agrred this week.,Danilo agreed to join Real Madrid.,Danilo agreed to join in the summer.,Danilo agreed to join for 23 million.,Total player sales is 440 million since 2004.,James Rodriguez sold by Porto.,Pepe sold by Porto.,Radamel Falcao sold by Porto.,Click here for all the latest Real Madrid News .,Players sold by Porto.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,n,n,n,p,n,n,n,{},,
233,34XASH8KMUA773UEM2NP78D2YRZPMY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3F6KKYWMNGP7M89IKWGV9DHZOKRNDN,A3HII8DX9SINOU,Submitted,2020-05-25 17:08:55,2020-05-25 17:10:30,Thu May 28 17:10:30 PDT 2020,,,,95,100% (43/43),100% (43/43),100% (43/43),cnndm11343,unilm_out_v2,"['400', '401', '402', '403', '404', '405', '406', '407', '408', '409', '410', '411', '412', '413', '414', '415']",Porto have made a habit of selling on players for huge profits . Nineteen of the 29 players featured in the table below have South American backgrounds . James Rodriguez was signed for a small sum from Argentinian side Banfield . Porto have won seven of a possible 10 league titles since 2004 .,Danilo agrred this week.,Danilo agreed to join Real Madrid.,Danilo agreed to join in the summer.,Danilo agreed to join for 23 million.,Total player sales is 440 million since 2004.,James Rodriguez sold by Porto.,Pepe sold by Porto.,Radamel Falcao sold by Porto.,Click here for all the latest Real Madrid News .,Players sold by Porto.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,{},,
234,3WGZLY9VDLAJXHPKNSMB2WVI037D8K,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3KWTYT0875RMUVR4TDIXY9PI682L5K,A1A3J5IXCM8A7X,Submitted,2020-05-25 17:52:49,2020-05-25 17:54:17,Thu May 28 17:54:17 PDT 2020,,,,88,0% (0/0),0% (0/0),0% (0/0),cnndm7174,unilm_out_v2,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Row between neighbours over neighbour's 40ft leylandii hedge has finally come to an end . Audrey Alexander claims the trees have knocked # 20,000 off the value of her house . But Stirling Council has ruled that the hedge can stay , although it has to be cut to 20ft .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
235,3WGZLY9VDLAJXHPKNSMB2WVI037D8K,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3KXIR214I94YXQ1W52HIELKV0CL24C,A2H0VR477QHYO7,Submitted,2020-05-25 18:12:24,2020-05-25 18:17:04,Thu May 28 18:17:04 PDT 2020,,,,280,100% (3/3),100% (3/3),100% (3/3),cnndm7174,unilm_out_v2,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Row between neighbours over neighbour's 40ft leylandii hedge has finally come to an end . Audrey Alexander claims the trees have knocked # 20,000 off the value of her house . But Stirling Council has ruled that the hedge can stay , although it has to be cut to 20ft .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,n,p,n,n,n,n,n,n,n,n,p,p,n,n,n,n,{},,
236,3E22YV8GH5UDPLFEY32PKN223H9PNY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3ATPCQ38JDY300AK7OY40S70715AY5,A3HII8DX9SINOU,Submitted,2020-05-25 17:42:11,2020-05-25 17:43:42,Thu May 28 17:43:42 PDT 2020,,,,91,100% (43/43),100% (43/43),100% (43/43),cnndm5025,unilm_out_v2,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . Chloe was stripped naked and sexually assaulted after being forced into his car . She was then driven to an isolated wood once used as a camp for illegal migrants . Chloe's mother ` heard her daughter's screams ' but was unable to do anything . Huminski had been banned from French territory after being convicted twice for acts of ` Extreme Violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
237,3E22YV8GH5UDPLFEY32PKN223H9PNY,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3QRYMNZ7F35E3X5F6MGAEHZLR6JNTA,A1XRIEYLA7ZJ3B,Submitted,2020-05-25 17:27:49,2020-05-25 17:32:08,Thu May 28 17:32:08 PDT 2020,,,,259,100% (8/8),100% (8/8),100% (8/8),cnndm5025,unilm_out_v2,"['1088', '1089', '1090', '1091', '1092', '1093', '1094', '1095', '1096', '1097', '1098', '1099', '1100', '1101', '1102', '1103']","Zbigniew Huminski , 38 , has confessed to strangling his nine - year - old victim . Chloe was stripped naked and sexually assaulted after being forced into his car . She was then driven to an isolated wood once used as a camp for illegal migrants . Chloe's mother ` heard her daughter's screams ' but was unable to do anything . Huminski had been banned from French territory after being convicted twice for acts of ` Extreme Violence ' .",Chloe's was playing with friend.,Zbigniew Huminski forced Chloe into the car.,Chloe's naked body was found.,Chloe's body was found in nearby woods.,Chloe's body was found an hour - and - A - half later.,Prosecutors say there is evidence.,The evidence was of ' strangulation and sexual violence '.,Zbigniew Huminski is a Polish immigrant.,Zbigniew Huminski was heading to England.,Zbigniew Huminski has admitted to killing.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,{},,
238,39KV3A5D2CVLZS3JADPUJVLNQMB7SL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,34BBWHLWHFZEHDYI4B8TWTA3901WIL,AD1FDB9A61LMS,Submitted,2020-05-25 17:02:10,2020-05-25 17:42:42,Thu May 28 17:42:42 PDT 2020,,,,2432,100% (97/97),100% (97/97),100% (97/97),cnndm5357,unilm_out_v2,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope . Glen was made infertile due to testicular cancer treatment . But using his frozen sperm , doctors successfully created eight embryos . The couple had a daughter Mazy , born three years ago . Denise gave birth to twins Carter and Carson Last Week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,n,p,p,n,p,p,n,p,{},,
239,39KV3A5D2CVLZS3JADPUJVLNQMB7SL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3UOUJI6MTI2YF4Y88XTTHFCLCYVUXN,ACBK30I7R42NI,Submitted,2020-05-25 17:04:28,2020-05-25 17:06:37,Thu May 28 17:06:37 PDT 2020,,,,129,0% (0/0),0% (0/0),0% (0/0),cnndm5357,unilm_out_v2,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs , from Braunton , Devon , had all but lost hope . Glen was made infertile due to testicular cancer treatment . But using his frozen sperm , doctors successfully created eight embryos . The couple had a daughter Mazy , born three years ago . Denise gave birth to twins Carter and Carson Last Week .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,p,p,p,p,p,Good luck with your study!,,
240,3JU8CV4BSP0V76FQZI22ZC27TREPOD,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3HSYG7LRBOMES8UPF0A2LYVLEYOKKX,A1VW9W0DWXCPYE,Submitted,2020-05-25 17:30:58,2020-05-25 17:32:29,Thu May 28 17:32:29 PDT 2020,,,,91,0% (0/0),0% (0/0),0% (0/0),cnndm6564,unilm_out_v2,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death in a hallway at Jonathan Law High School in Milford , Connecticut on April 25,2014 . A classmate , Christopher Plaskon , has been charged with murder as an adult . On Saturday , hundreds filled a baseball field behind the school to remember her . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,n,p,p,{},,
241,3JU8CV4BSP0V76FQZI22ZC27TREPOD,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3VJ40NV2QNBWLI5R71GNT6ZQHGEOTG,AHKYVHP6591H8,Submitted,2020-05-25 19:24:40,2020-05-25 19:27:35,Thu May 28 19:27:35 PDT 2020,,,,175,100% (31/31),100% (31/31),100% (31/31),cnndm6564,unilm_out_v2,"['1072', '1073', '1074', '1075', '1076', '1077', '1078', '1079', '1080', '1081', '1082', '1083', '1084', '1085', '1086', '1087']","Maren Sanchez , 16 , was stabbed to death in a hallway at Jonathan Law High School in Milford , Connecticut on April 25,2014 . A classmate , Christopher Plaskon , has been charged with murder as an adult . On Saturday , hundreds filled a baseball field behind the school to remember her . The event included a kickball tournament , bounce houses and a dunk tank , with proceeds benefiting a scholarship program created by Sanchez's mother .",Maren Sanchez was 16 year old.,Maren Sanchez stabbed to death.,Maren Sanchez was stabbed a year ago.,Maren Sanchez was stabbed on the day of Prom.,The life of Maren Sanchez was celebrated on Saturday.,The life of Maren Sanchez was celebrated by hundreds of people.,Someone doesn't thinks there's anything sad about the celebration.,Christopher Plaskon was a classmate of Maren Sanchez.,Christopher Plaskon has been charged with Sanchez's murder.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,n,p,p,{},,
242,3B0MCRZMCVIDS6RREIFHOC7X3WAPPU,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,32AT8R96GQXQJNC9ENN6I7VTXJXUSJ,AXID3RPK6NZT6,Submitted,2020-05-25 17:23:22,2020-05-25 17:24:32,Thu May 28 17:24:32 PDT 2020,,,,70,100% (46/46),100% (46/46),100% (46/46),cnndm2748,unilm_out_v2,"['1040', '1041', '1042', '1043', '1044', '1045', '1046', '1047', '1048', '1049', '1050', '1051', '1052', '1053', '1054', '1055']","Paula Dunican spent # 25 on the coat from Asda in Canterbury , Kent . When she took it home to try on , she noticed a dark stain ` seeping through ' . Inside , a four inch - long gecko was flattened , its scales imprinted onto the fabric . Supermarket has offered her a refund and # 40 voucher .",Paula Dunican paid 25.,Paula Dunican paid for the Baby Blue Coat,Paula Dunican paid at her local branch of Asda.,Paula Dunican noticed a ' seeping ' stain.,Paula Dunican noticed stain on the back of coat.,Paula Dunican noticed stain when she took the coat home.,Paula Dunican discovered the reptile ' s crushed body.,Paula Dunican discovered the reptile body on the garment 's lining.,Paula Dunican discovered the body after noticing the stain.,The supermarket apologised.,The supermarket offered Paula Dunican a 40 voucher.,The supermarket offered Paula Dunican a refund.,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,n,n,p,n,p,p,p,p,{},,
243,3B0MCRZMCVIDS6RREIFHOC7X3WAPPU,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,3O7L7BFSHJDK0DCRJBENAN332X2EIV,A1A3J5IXCM8A7X,Submitted,2020-05-25 17:26:46,2020-05-25 17:28:55,Thu May 28 17:28:55 PDT 2020,,,,129,0% (0/0),0% (0/0),0% (0/0),cnndm2748,unilm_out_v2,"['1040', '1041', '1042', '1043', '1044', '1045', '1046', '1047', '1048', '1049', '1050', '1051', '1052', '1053', '1054', '1055']","Paula Dunican spent # 25 on the coat from Asda in Canterbury , Kent . When she took it home to try on , she noticed a dark stain ` seeping through ' . Inside , a four inch - long gecko was flattened , its scales imprinted onto the fabric . Supermarket has offered her a refund and # 40 voucher .",Paula Dunican paid 25.,Paula Dunican paid for the Baby Blue Coat,Paula Dunican paid at her local branch of Asda.,Paula Dunican noticed a ' seeping ' stain.,Paula Dunican noticed stain on the back of coat.,Paula Dunican noticed stain when she took the coat home.,Paula Dunican discovered the reptile ' s crushed body.,Paula Dunican discovered the reptile body on the garment 's lining.,Paula Dunican discovered the body after noticing the stain.,The supermarket apologised.,The supermarket offered Paula Dunican a 40 voucher.,The supermarket offered Paula Dunican a refund.,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,n,p,p,p,p,n,p,p,{},,
244,3J6BHNX0VDGCEUIYLBXHO6G3973KNS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:16:57 PDT 2020,2,BatchId:4052676;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:16:57 PDT 2020,,,32ZKVD547KB737IOOH5A59VTGIOB3O,A101U3FTZYY87V,Submitted,2020-05-25 17:06:55,2020-05-25 17:07:27,Thu May 28 17:07:27 PDT 2020,,,,32,100% (2/2),100% (2/2),100% (2/2),cnndm5257,unilm_out_v2,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']","Chris Christie appeared on The Tonight Show Wednesday evening and called out Jimmy Fallon for his weight jokes about him . The New Jersey Governor asked Fallon ; ` If I Look Great , what the Hell's with all the jokes every night ? ' .",Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
