,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
207,3TX9T2ZCCDPXQJQYDDRE74H76SJWZG,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3PZDLQMM0Y91SUEBYHN0XJWJSOGC2B,A1FGKIKJYSL1MI,Submitted,2020-05-25 16:22:07,2020-05-25 16:23:17,Thu May 28 16:23:17 PDT 2020,,,,70,100% (1/1),100% (1/1),100% (1/1),cnndm5099,t5_out_base,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']",Gruesome photographs show man being blindfolded and blindfolded . He is then apparently executed by a masked man wielding a meat cleaver . Images are the latest propaganda released by the militant group .,There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,p,p,n,n,p,n,n,p,p,p,n,n,p,n,n,n,{},,
208,36JW4WBR1A89OC49H2B739R2FZDHFE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3EKVH9QME3SBXMKPYDIBHPE1DP6D2S,A3ENQKD0V9VHBF,Submitted,2020-05-25 17:36:08,2020-05-25 17:37:07,Thu May 28 17:37:07 PDT 2020,,,,59,0% (0/0),0% (0/0),0% (0/0),cnndm11049,t5_out_base,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']",Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney . The Johanna Johnson show brought the event to a spectacular close with her sirens ' call presentation . Femail take a look back at the trends emerging from the shows .,Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,p,p,n,n,n,n,{},,
209,36JW4WBR1A89OC49H2B739R2FZDHFE,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3ZOTGHDK5NZV6ISCI1BXJ134FXESO9,A12ATVBE1I4567,Submitted,2020-05-25 17:47:10,2020-05-25 18:00:30,Thu May 28 18:00:30 PDT 2020,,,,800,0% (0/0),0% (0/0),0% (0/0),cnndm11049,t5_out_base,"['96', '97', '98', '99', '100', '101', '102', '103', '104', '105', '106', '107', '108', '109', '110', '111']",Mercedes - Benz Fashion Week Australia came to a close on Thursday night in Sydney . The Johanna Johnson show brought the event to a spectacular close with her sirens ' call presentation . Femail take a look back at the trends emerging from the shows .,Fashion Week was in Australia.,Mercedes-Benz Fashion Week was in Australia.,Fashion week was in 2015.,Fashion week ended on Thursday night.,Fashion week ended in Sydney.,Maticevski was a stand-out show.,Romance was born was a stand-out show.,Tome was a stand-out show.,Steven Khalil was a stand-out show.,Johanna Johnson was a stand-out show.,Sheer fabrics were recurring trends.,Metallic fabrics were recurring trends.,Slouchy silhouettes were recurring trends.,Voluminous silhouettes were recurring trends.,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,p,p,n,n,n,n,{},,
210,3QO7EE373SBWOORWVQC5TXSIROHBQM,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,33C7UALJVQMSR662Y17HQEQVARK18G,A1A3J5IXCM8A7X,Submitted,2020-05-25 16:38:59,2020-05-25 16:40:36,Thu May 28 16:40:36 PDT 2020,,,,97,0% (0/0),0% (0/0),0% (0/0),cnndm11351,t5_out_base,"['1328', '1329', '1330', '1331', '1332', '1333', '1334', '1335', '1336', '1337', '1338', '1339', '1340', '1341', '1342', '1343']","Fan site Appleinsider has spotted nine job listings on Apple's recruitment site in the past month that relate to batteries . These include an IOS Battery Life Software Engineer and an IOS Software Power Systems Engineer . Apple said its All - day battery life is based on 18 hours of use . This includes 90 time checks , 90 notifications , 45 minutes of app use , and a 30 - minute workout with music .",Appleinsider spotted nine listings,Appleinsider spotted listings last month,Appleinsider spotted listings related to batteries,The listings include one for an IOS Battery Life Software Engineer,The listings include one for an IOS Software Power Systems Engineer,Appled improved battery life,The battery life of iphone 6 was improved,The battery life of iphone 6 plus was improved,Apple has been criticized for phones,Apple has been criticized for tablets,The criticism includes that phones don't last a day,The criticism includes that tablets don't last a day,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
211,3QO7EE373SBWOORWVQC5TXSIROHBQM,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3HYA4D452W78V6YLPJD15PHMP162FA,AHKYVHP6591H8,Submitted,2020-05-25 16:04:22,2020-05-25 16:05:41,Thu May 28 16:05:41 PDT 2020,,,,79,100% (31/31),100% (31/31),100% (31/31),cnndm11351,t5_out_base,"['1328', '1329', '1330', '1331', '1332', '1333', '1334', '1335', '1336', '1337', '1338', '1339', '1340', '1341', '1342', '1343']","Fan site Appleinsider has spotted nine job listings on Apple's recruitment site in the past month that relate to batteries . These include an IOS Battery Life Software Engineer and an IOS Software Power Systems Engineer . Apple said its All - day battery life is based on 18 hours of use . This includes 90 time checks , 90 notifications , 45 minutes of app use , and a 30 - minute workout with music .",Appleinsider spotted nine listings,Appleinsider spotted listings last month,Appleinsider spotted listings related to batteries,The listings include one for an IOS Battery Life Software Engineer,The listings include one for an IOS Software Power Systems Engineer,Appled improved battery life,The battery life of iphone 6 was improved,The battery life of iphone 6 plus was improved,Apple has been criticized for phones,Apple has been criticized for tablets,The criticism includes that phones don't last a day,The criticism includes that tablets don't last a day,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,n,n,n,n,{},,
212,34O39PNDLAWW0P6W8515YN2NNAJBRN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3K9FOBBF2M7QKKXAXDEJSQP4XSQNLY,A314XJY8V1YL12,Submitted,2020-05-25 16:54:09,2020-05-25 16:54:54,Thu May 28 16:54:54 PDT 2020,,,,45,0% (0/0),0% (0/0),0% (0/0),cnndm5420,t5_out_base,"['336', '337', '338', '339', '340', '341', '342', '343', '344', '345', '346', '347', '348', '349', '350', '351']","Dayna Dobias , 19 , from Downers Grove was born with cerebral palsy . She hopes to counteract stereotypes held by people over certain disabilities .",Dayna Dobias is 19 years old.,Dayna Dobias has created a video.,"In Dayna Dobias's video, she dances.",Dayna Dobias has a disability.,Dayna Dobias's disability makes it difficult for her to walk.,Dayna Dobias loves TV.,Dayna Dobias loves film.,Dayna Dobias loves fashion.,Dayna Dobias is not happy with how people with disabilities are represented.,Dayna Dobias has created several videos.,Dayna Dobias's videos aim at changing stereotypes.,Dayna Dobias has created several videos during the past year.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,p,n,n,n,n,p,{},,
214,34KYK9TV3VW81469NU1AOX7J9C2BSB,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3TVRFO09GP3VWEBEZJ1SQSG2Z6ULXA,AD1FDB9A61LMS,Submitted,2020-05-25 16:15:16,2020-05-25 16:51:48,Thu May 28 16:51:48 PDT 2020,,,,2192,100% (97/97),100% (97/97),100% (97/97),cnndm6714,t5_out_base,"['272', '273', '274', '275', '276', '277', '278', '279', '280', '281', '282', '283', '284', '285', '286', '287']","General Motors has unveiled the Chevrolet - FNR Car . It has ' Dragonfly ' swing doors that open upwards and ' Crystal Laser Headlights ' Chevrolet said the car offered a ‘ glimpse at mobility of the future ’ . The car is self - driving , electric , and the front chairs can swivel round . and using Iris recognition software you can start it using only your eyes .",General Motors unveiled their concept car.,General Motors unveiled their car at an event in Shanghai.,Chevrolet - Fnr has Dragonfly Swing doors.,Chevrolet - Fnr has Crystal Laser headlights.,The car is self driving.,The car is electric.,The car's front chairs can swivel round.,The car can be started using just your eyes.,The car can be started using Iris recognition software.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,p,p,p,p,p,{},,
217,3Z8UJEJOD31LTU6XZVMDPJ4HTW0937,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3WMINLGALGRQXX9FBWGF31FH4CACAK,A2PJBSDDN22XIX,Submitted,2020-05-25 16:34:36,2020-05-25 16:35:56,Thu May 28 16:35:56 PDT 2020,,,,80,0% (0/0),0% (0/0),0% (0/0),cnndm7823,t5_out_base,"['352', '353', '354', '355', '356', '357', '358', '359', '360', '361', '362', '363', '364', '365', '366', '367']","Video shows drivers pulling over on Interstate 20 in albilene , Texas . They got out of their cars and walked toward oncoming traffic to pick up cash . Passenger door of Brinks Armored Truck Somehow opened as it was moving . Plastic Bag with ' substantial amount of money ' was blown out of truck . Police have warned anyone caught with cash inside truck will be prosecuted .",Bundles of notes spilled onto Interstate 20.,The bundles of notes were spilled in Albilene Texas.,The bundles of notes were spilled on Friday.,Passenger door of vehicle was flung open.,The opening of door released the money onto the road.,Motorists pulled over.,Motorists abandoned their vehicles.,Motorists picked up the cash.,Police have warned anyone caught with the money will be arrested.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,p,p,p,p,p,{},,
218,3O0M2G5VDAQ6BQP1Z9RWZOWN7WW94S,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3OVR4I9USU7FP93H7D7JA3IYGHG4Q7,AD1FDB9A61LMS,Submitted,2020-05-25 16:40:33,2020-05-25 17:12:48,Thu May 28 17:12:48 PDT 2020,,,,1935,100% (97/97),100% (97/97),100% (97/97),cnndm2065,t5_out_base,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","Abby Bishop was just 24 when she took in her two - day - old niece Zala . Now 20 months old , Zala follows Bishop as she travels the world playing for professional teams , and will go with her to the U.S. This may when she starts playing for the Seattle Storm in the WNBA . Bishop had planned to spend a few years living in Europe full - time playing basketball , but she had to adjust her plans to do what was best for Zala .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
219,3O0M2G5VDAQ6BQP1Z9RWZOWN7WW94S,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3W2LOLRXLG30FC7K5KJZMAHZ9P3KR9,AXID3RPK6NZT6,Submitted,2020-05-25 16:11:34,2020-05-25 16:12:43,Thu May 28 16:12:43 PDT 2020,,,,69,100% (46/46),100% (46/46),100% (46/46),cnndm2065,t5_out_base,"['1408', '1409', '1410', '1411', '1412', '1413', '1414', '1415', '1416', '1417', '1418', '1419', '1420', '1421', '1422', '1423']","Abby Bishop was just 24 when she took in her two - day - old niece Zala . Now 20 months old , Zala follows Bishop as she travels the world playing for professional teams , and will go with her to the U.S. This may when she starts playing for the Seattle Storm in the WNBA . Bishop had planned to spend a few years living in Europe full - time playing basketball , but she had to adjust her plans to do what was best for Zala .",Abby Bishop took in her niece,Niece is named Zala,Niece / Zala was two days old when Abby Bishop took her in,Abby Bishop took in her niece in August 2013,Niece / Zala is now 20 months old,Niece / Zala follows Bishop as she travels the world,Abby Bishop travels the world,Abby Bishop travels for professional basketball teams,Abby Bishop said taking in her niece / Zala was a big decision,Abby Bishop said that she wouldn't change anything,Niece / Zala will go with Abby Bishop when she starts playing in the U.S. WNBA,Abby Bishop will play for the U.S. WNBA in May,BLANK,BLANK,BLANK,BLANK,n,p,p,n,n,n,n,p,p,p,n,p,p,p,p,n,{},,
220,3TCFMTM8IICEJ77JRITFR3H6P6C21G,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,38JBBYETQTYQS6DCYMCJGMTKXEQ4ET,A3HII8DX9SINOU,Submitted,2020-05-25 16:27:47,2020-05-25 16:28:41,Thu May 28 16:28:41 PDT 2020,,,,54,100% (43/43),100% (43/43),100% (43/43),cnndm9393,t5_out_base,"['1168', '1169', '1170', '1171', '1172', '1173', '1174', '1175', '1176', '1177', '1178', '1179', '1180', '1181', '1182', '1183']","Kathy Ferreiro , 21 , is a ' Mamasota ' , meaning ' hot ' or ' sexy ' in Spanish . The Miami - based Latina has already been dubbed the ' Cuban Kim Kardashian ' for her curvy booty . The aspiring celebrity has proved a hit on social media .",Kathy Ferreiro is born in Cuba.,Kathy Ferreiro's curves have attracted fans on social media.,Kathy Ferreiro loves Bikini.,Kathy Ferreiro says photos of her booty are all natural.,Kathy Ferreiro is Miami based.,Kathy Ferreiro is a party girl.,Kathy Ferreiro hopes to become next Kim Kardashian.,Kathy Ferreiro has a huge following in Colombia,Kathy Ferreiro has a huge following in other Latin American countries.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,p,n,n,n,n,{},,
221,3TCFMTM8IICEJ77JRITFR3H6P6C21G,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3Q5ZZ9ZEVT3RFO7LZO9TT43CM7Q856,AKTQD9Y44G495,Submitted,2020-05-25 16:44:39,2020-05-25 17:02:48,Thu May 28 17:02:48 PDT 2020,,,,1089,100% (33/33),100% (33/33),100% (33/33),cnndm9393,t5_out_base,"['1168', '1169', '1170', '1171', '1172', '1173', '1174', '1175', '1176', '1177', '1178', '1179', '1180', '1181', '1182', '1183']","Kathy Ferreiro , 21 , is a ' Mamasota ' , meaning ' hot ' or ' sexy ' in Spanish . The Miami - based Latina has already been dubbed the ' Cuban Kim Kardashian ' for her curvy booty . The aspiring celebrity has proved a hit on social media .",Kathy Ferreiro is born in Cuba.,Kathy Ferreiro's curves have attracted fans on social media.,Kathy Ferreiro loves Bikini.,Kathy Ferreiro says photos of her booty are all natural.,Kathy Ferreiro is Miami based.,Kathy Ferreiro is a party girl.,Kathy Ferreiro hopes to become next Kim Kardashian.,Kathy Ferreiro has a huge following in Colombia,Kathy Ferreiro has a huge following in other Latin American countries.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,n,p,n,p,n,n,{},,
222,3FW4EL5A4PCL8SPFAMTTWMRBHCQ22X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3ON104KXQPKK96Z3JM6P2S0K4IX4WB,AXID3RPK6NZT6,Submitted,2020-05-25 16:37:54,2020-05-25 16:38:49,Thu May 28 16:38:49 PDT 2020,,,,55,100% (46/46),100% (46/46),100% (46/46),cnndm10325,t5_out_base,"['1200', '1201', '1202', '1203', '1204', '1205', '1206', '1207', '1208', '1209', '1210', '1211', '1212', '1213', '1214', '1215']",Residents claim to have heard ' drilling ' noises on Good Friday night . But they thought at the time that this was a continuation of road works . Thieves returned a day after heist to steal more loot after becoming ' greedy ' .,There were power cuts the weekend before the raid,Locals say power cuts could be linked to heist.,Locals tell of suspicious ` drilling ' noises.,Locals tell of noises on evening of Good Friday.,Group was seen returning to scene.,Group was seen on Saturday.,The day after initial break - in was Saturday.,Police admit they didn't respond after alarm went off.,The alarm went off early on Friday.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,n,n,p,n,n,{},,
223,3FW4EL5A4PCL8SPFAMTTWMRBHCQ22X,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3PS7W85Z84QTEV1L5CX5WG41MGUT97,AE861G0AY5RGT,Submitted,2020-05-25 16:49:54,2020-05-25 16:52:56,Thu May 28 16:52:56 PDT 2020,,,,182,100% (1/1),100% (1/1),100% (1/1),cnndm10325,t5_out_base,"['1200', '1201', '1202', '1203', '1204', '1205', '1206', '1207', '1208', '1209', '1210', '1211', '1212', '1213', '1214', '1215']",Residents claim to have heard ' drilling ' noises on Good Friday night . But they thought at the time that this was a continuation of road works . Thieves returned a day after heist to steal more loot after becoming ' greedy ' .,There were power cuts the weekend before the raid,Locals say power cuts could be linked to heist.,Locals tell of suspicious ` drilling ' noises.,Locals tell of noises on evening of Good Friday.,Group was seen returning to scene.,Group was seen on Saturday.,The day after initial break - in was Saturday.,Police admit they didn't respond after alarm went off.,The alarm went off early on Friday.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,{},,
224,30F94FBDOV89G4JOCU60Y235BVGBT0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,336YQZE830260D9PTPJCYM476CA5MM,A2PJBSDDN22XIX,Submitted,2020-05-25 16:13:07,2020-05-25 16:14:04,Thu May 28 16:14:04 PDT 2020,,,,57,0% (0/0),0% (0/0),0% (0/0),cnndm8306,t5_out_base,"['896', '897', '898', '899', '900', '901', '902', '903', '904', '905', '906', '907', '908', '909', '910', '911']",Tragedy struck Thursday night during a sold - out performance of American Pie at Westfield High School in Indiana . One of the victims suffered critical head trauma as the stage fell half - way through a song . Audience members initially thought the tragedy was choreographed .,There was a performance at an Indiana public school.,The performance was of American Pie.,The performance ended in tragedy.,The performance was on Wednesday.,A riser buckled at the performance.,The riser buckled as many danced on-stage.,More than a dozen people were injured.,The school is Westfield High.,One student was taken to a hospital in critical condition.,Students said there had been no issues previously.,Students said they previously practiced the song on the stage with the same number of people .,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,p,p,{},,
225,30F94FBDOV89G4JOCU60Y235BVGBT0,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3Z7EFSHGNE22TAH8M68TN9QF5XICXN,A12ATVBE1I4567,Submitted,2020-05-25 16:25:56,2020-05-25 16:43:32,Thu May 28 16:43:32 PDT 2020,,,,1056,0% (0/0),0% (0/0),0% (0/0),cnndm8306,t5_out_base,"['896', '897', '898', '899', '900', '901', '902', '903', '904', '905', '906', '907', '908', '909', '910', '911']",Tragedy struck Thursday night during a sold - out performance of American Pie at Westfield High School in Indiana . One of the victims suffered critical head trauma as the stage fell half - way through a song . Audience members initially thought the tragedy was choreographed .,There was a performance at an Indiana public school.,The performance was of American Pie.,The performance ended in tragedy.,The performance was on Wednesday.,A riser buckled at the performance.,The riser buckled as many danced on-stage.,More than a dozen people were injured.,The school is Westfield High.,One student was taken to a hospital in critical condition.,Students said there had been no issues previously.,Students said they previously practiced the song on the stage with the same number of people .,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,p,n,{},,
226,34YWR3PJ3CYFDYPYJOA83OSSXN6X0I,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,34S6N1K2Z07YAOBZUFJ6N6S8BHRLHZ,A34HY46FYGGNC2,Submitted,2020-05-25 17:41:20,2020-05-25 17:42:43,Thu May 28 17:42:43 PDT 2020,,,,83,0% (0/0),0% (0/0),0% (0/0),cnndm9221,t5_out_base,"['256', '257', '258', '259', '260', '261', '262', '263', '264', '265', '266', '267', '268', '269', '270', '271']","The clip was filmed on Saturday in Shortandy Village , 40 miles north of Astana . It captures the cloud hovering in the sky for 15 minutes before disappearing . Confused locals watched the mysterious cloud hover over Shortandy for a quarter of an hour before it vanished as quickly as it appeared .",A clip shows a mysterious black cloud.,The cloud was hanging over Shortandy.,The cloud was in the shape of a hoop.,The cloud did not move for more than 15 minutes.,The clip has been viewed many times.,The views on the clip are in the tens of thousands.,The clip has been viewed on YouTube.,The viewers suggest that the cloud was an alien spacecraft.,Experts think the cloud could have been caused by nearby factories.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,{},,
227,34YWR3PJ3CYFDYPYJOA83OSSXN6X0I,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:06 PDT 2020,2,BatchId:4052664;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:06 PDT 2020,,,3WQQ9FUS6FIT44OU0Y06WQ34W4HB8H,A1OXMMKQV14L13,Submitted,2020-05-25 17:10:52,2020-05-25 17:11:55,Thu May 28 17:11:55 PDT 2020,,,,63,0% (0/0),0% (0/0),0% (0/0),cnndm9221,t5_out_base,"['256', '257', '258', '259', '260', '261', '262', '263', '264', '265', '266', '267', '268', '269', '270', '271']","The clip was filmed on Saturday in Shortandy Village , 40 miles north of Astana . It captures the cloud hovering in the sky for 15 minutes before disappearing . Confused locals watched the mysterious cloud hover over Shortandy for a quarter of an hour before it vanished as quickly as it appeared .",A clip shows a mysterious black cloud.,The cloud was hanging over Shortandy.,The cloud was in the shape of a hoop.,The cloud did not move for more than 15 minutes.,The clip has been viewed many times.,The views on the clip are in the tens of thousands.,The clip has been viewed on YouTube.,The viewers suggest that the cloud was an alien spacecraft.,Experts think the cloud could have been caused by nearby factories.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,p,n,n,n,n,n,{},,
