,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
217,3Z56AA6EL8OZXXC976OG18ML3M96M9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3ZPPDN2SL0KRPCJOFH8AXU40J7B9E3,A3HII8DX9SINOU,Submitted,2020-05-25 17:07:42,2020-05-25 17:35:00,Thu May 28 17:35:00 PDT 2020,,,,1638,100% (43/43),100% (43/43),100% (43/43),cnndm10563,t5_out_large,"['1504', '1505', '1506', '1507', '1508', '1509', '1510', '1511', '1512', '1513', '1514', '1515', '1516', '1517', '1518', '1519']","Olly Taylor , 27 , is offering his version of the Easter Feast at his cafe in Manchester's Northern Quarter . The breakfast includes two types of cereal served in half an easter egg , with brownies , Marshmallows and mini eggs . The meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .",There are two types of cereal in an Easter egg.,An Easter egg is with marshmallows.,An Easter egg is with Brownies.,An Easter egg is served.,Black Milk Cafe is in Manchester's Northern Quarter.,"'Easter is less about what is used to mean , ' owner/Olly Taylor said .",BLANK,An Easter egg is served at Black Milk Cafe.,Olly Taylor is cafe owner.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,p,{},,
218,351S7I5UHDKH3ACG3QX5NRGQUI3JNS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3EO896NRA1JIK7EUROOILAI4IL2TJY,A12ATVBE1I4567,Submitted,2020-05-25 16:21:57,2020-05-25 16:31:23,Thu May 28 16:31:23 PDT 2020,,,,566,0% (0/0),0% (0/0),0% (0/0),cnndm6976,t5_out_large,"['48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63']","Paul Armstrong , 26 , flew to Cyprus with friends to celebrate new job . But after a spending spree he was stopped at airport with weapons . He pleaded guilty to possession of firearm and two offensive weapons . Armstrong was sentenced to eight months imprisonment , suspended for two years , with £ 2,000 costs at Newcastle Crown Court .",Paul Armstrong flew to Cyprus.,Paul Armstrong celebrated new job.,Paul Armstrong's new job was as IT project manager.,Paul Armstrong was stopped at the Airport.,Paul Armstrong had a stun gun.,Paul Armstrong had a baton.,Paul Armstrong had a Knuckle Duster.,Paul Armstrong had many objects in his bag.,Paul Armstrong pleaded guilty to possession of a firearm.,Paul Armstrong lost his job.,Paul Armstrong did not start his job.,Paul Armstrong was 26 years old.,Paul Armstrong was sentenced.,Paul Armstrong was sentenced to eight months in jail.,Paul Armstrong was suspended for two years.,BLANK,n,n,p,p,p,p,n,p,p,n,p,n,n,n,n,p,{},,
219,351S7I5UHDKH3ACG3QX5NRGQUI3JNS,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3NS0A6KXC9W4FHXSPASXALR5BP7ZGG,A1A3J5IXCM8A7X,Submitted,2020-05-25 16:23:50,2020-05-25 16:25:24,Thu May 28 16:25:24 PDT 2020,,,,94,0% (0/0),0% (0/0),0% (0/0),cnndm6976,t5_out_large,"['48', '49', '50', '51', '52', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63']","Paul Armstrong , 26 , flew to Cyprus with friends to celebrate new job . But after a spending spree he was stopped at airport with weapons . He pleaded guilty to possession of firearm and two offensive weapons . Armstrong was sentenced to eight months imprisonment , suspended for two years , with £ 2,000 costs at Newcastle Crown Court .",Paul Armstrong flew to Cyprus.,Paul Armstrong celebrated new job.,Paul Armstrong's new job was as IT project manager.,Paul Armstrong was stopped at the Airport.,Paul Armstrong had a stun gun.,Paul Armstrong had a baton.,Paul Armstrong had a Knuckle Duster.,Paul Armstrong had many objects in his bag.,Paul Armstrong pleaded guilty to possession of a firearm.,Paul Armstrong lost his job.,Paul Armstrong did not start his job.,Paul Armstrong was 26 years old.,Paul Armstrong was sentenced.,Paul Armstrong was sentenced to eight months in jail.,Paul Armstrong was suspended for two years.,BLANK,n,n,p,p,p,p,n,p,p,n,p,n,n,n,n,p,{},,
220,3RBI0I35YIR0UVE577ETO0X825L3YQ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,37U1UTWH90AGKB5JWVMWW588EQS8RZ,A3HII8DX9SINOU,Submitted,2020-05-25 17:53:22,2020-05-25 19:10:28,Thu May 28 19:10:28 PDT 2020,,,,4626,100% (43/43),100% (43/43),100% (43/43),cnndm10824,t5_out_large,"['80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95']","Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit with his son on the same day mother Sandra Shemansky , 57 , was found dead at the home they shared in Winter Garden . Neighbors said his mother may have been the one preventing him from making the meeting with his son . Shemansky is already on parole for battery on law enforcement , has a history of bipolar mental illness , and was involuntarily committed to a psychiatric ward for an attempted suicide .",Police say Michael Scott Shemansky came to their attention.,Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit.,Michael Scott Shemansky was supposed to visit his son.,Michael Scott Shemansky was supposed to visit his son on Saturday.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead.,Sandra Shemansky / mother / wife of Michael Shemansky was 57 years old.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead on Saturday / same day.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead at their home.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Winter Garden.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Florida.,Michael Shemansky was going through a difficult divorce.,Neighbors believe the stress of the divorce may have caused Michael to snap.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,p,p,{},,
221,3RBI0I35YIR0UVE577ETO0X825L3YQ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3TXWC2NHN4ESZVO6GCSFMB8FKYE9SY,A2BCNRHZU9V7C4,Submitted,2020-05-25 19:23:44,2020-05-25 19:35:18,Thu May 28 19:35:18 PDT 2020,,,,694,0% (0/0),0% (0/0),0% (0/0),cnndm10824,t5_out_large,"['80', '81', '82', '83', '84', '85', '86', '87', '88', '89', '90', '91', '92', '93', '94', '95']","Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit with his son on the same day mother Sandra Shemansky , 57 , was found dead at the home they shared in Winter Garden . Neighbors said his mother may have been the one preventing him from making the meeting with his son . Shemansky is already on parole for battery on law enforcement , has a history of bipolar mental illness , and was involuntarily committed to a psychiatric ward for an attempted suicide .",Police say Michael Scott Shemansky came to their attention.,Police say Michael Scott Shemansky came to their attention after he failed to appear for a supervised visit.,Michael Scott Shemansky was supposed to visit his son.,Michael Scott Shemansky was supposed to visit his son on Saturday.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead.,Sandra Shemansky / mother / wife of Michael Shemansky was 57 years old.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead on Saturday / same day.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead at their home.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Winter Garden.,Sandra Shemansky / mother / wife of Michael Shemansky was found dead in Florida.,Michael Shemansky was going through a difficult divorce.,Neighbors believe the stress of the divorce may have caused Michael to snap.,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,p,p,p,p,{},,
222,39WICJI5BXG0ZLOA3TGC276A8ZP3ZH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,39KFRKBFISJS244LH73M1NR5WHVYOC,A31CNXHGR49DJR,Submitted,2020-05-25 16:34:17,2020-05-25 16:36:29,Thu May 28 16:36:29 PDT 2020,,,,132,0% (0/0),0% (0/0),0% (0/0),cnndm7174,t5_out_large,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Audrey Alexander's neighbour Jeanette Robinson has a 40ft leylandii hedge . Mrs Alexander claims the hedge has knocked £ 20,000 off the value of her home . She has fought the Council for 35 years to get the hedge cut down to size . But Stirling Council has finally ruled that the hedge can stay .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
223,39WICJI5BXG0ZLOA3TGC276A8ZP3ZH,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3DHE4R9OC1ZE96UG03JJNAHYQGAG2R,AD1FDB9A61LMS,Submitted,2020-05-25 16:33:27,2020-05-25 17:06:10,Thu May 28 17:06:10 PDT 2020,,,,1963,100% (97/97),100% (97/97),100% (97/97),cnndm7174,t5_out_large,"['496', '497', '498', '499', '500', '501', '502', '503', '504', '505', '506', '507', '508', '509', '510', '511']","Audrey Alexander's neighbour Jeanette Robinson has a 40ft leylandii hedge . Mrs Alexander claims the hedge has knocked £ 20,000 off the value of her home . She has fought the Council for 35 years to get the hedge cut down to size . But Stirling Council has finally ruled that the hedge can stay .",Audrey Alexander wanted something from her neighbours.,Audrey Alexander wanted her neighbours to chop down their hedge.,The hedge was huge.,The hedge was 40ft,The hedge was a leylandii.,The hedge was blocking sunlight.,The hedge was blocking sunlight from reaching Audrey Alexander's home.,There was a feud in 1980.,The hedge blocked light from reaching a vegetable patch.,Council rules that hedge can stay.,Council rules that hedge must be cut back to 20 ft.,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,n,n,p,p,p,n,n,n,n,{},,
225,3IZPORCT2JX6R29I8XB1KY5LINOHR9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3HHRAGRYXDTD13WD9VB626YEN8E9O2,AXID3RPK6NZT6,Submitted,2020-05-25 16:52:21,2020-05-25 16:53:48,Thu May 28 16:53:48 PDT 2020,,,,87,100% (46/46),100% (46/46),100% (46/46),cnndm3152,t5_out_large,"['1440', '1441', '1442', '1443', '1444', '1445', '1446', '1447', '1448', '1449', '1450', '1451', '1452', '1453', '1454', '1455']",Bieber and entourage tried to gain entry to Drake's gig on Sunday night . Bouncers told them the area was at capacity . Bieber argued with security and said he couldn't stand in huge crowd without being swamped by fans but security told him to leave . Security grabbed Bieber by the arm and escorted him inside . The 21 - year - old singer was reportedly put in a chokehold and escorted out of the area .,Bieber is the singer.,Singer/Bieber arrived at the artists' entrance.,Singer/Bieber tried to gain entry to Drake's gig .,Security said area was at full capacity.,Security denied admission.,A row erupted.,A staffer tried to get singer/Bieber into the gig .,That staffer was a Coachella staffer .,Security intervened.,Security put singer/Bieber in chokehold.,Security removed singer/Bieber from the area .,Admission was denied to singer/Bieber.,The security was festival security.,BLANK,BLANK,BLANK,p,p,n,p,n,n,n,p,n,p,p,p,n,n,n,p,{},,
226,3IVKZBIBK4XISH9VNMB6A8AH4P7HSX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3H7Z272LXCVQN59NDSRBWFUZX8YPL5,A3ENQKD0V9VHBF,Submitted,2020-05-25 17:27:21,2020-05-25 17:29:27,Thu May 28 17:29:27 PDT 2020,,,,126,0% (0/0),0% (0/0),0% (0/0),cnndm4303,t5_out_large,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",Sir Philip Carter passed away on Thursday at the age of 87 . He was Chairman of Everton between 1981 and 1986 . Carter also served as President of the Football League and vice-president of the Football Association .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
227,3IVKZBIBK4XISH9VNMB6A8AH4P7HSX,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3QECW5O0KMPAD8Z92MKOK0ZZ0K8T5D,AE3ZQZ2Z81Z11,Submitted,2020-05-25 16:31:23,2020-05-25 16:31:56,Thu May 28 16:31:56 PDT 2020,,,,33,0% (0/0),0% (0/0),0% (0/0),cnndm4303,t5_out_large,"['1248', '1249', '1250', '1251', '1252', '1253', '1254', '1255', '1256', '1257', '1258', '1259', '1260', '1261', '1262', '1263']",Sir Philip Carter passed away on Thursday at the age of 87 . He was Chairman of Everton between 1981 and 1986 . Carter also served as President of the Football League and vice-president of the Football Association .,Sir Philip Carter died at his home.,Sir Philip Carter died on Thursday morning.,Sir Philip Carter died after a short illness.,Sir Philip Carter served Everton.,Sir Philip Carter served during three spells.,Sir Philip Carter joined the club in 1977.,Toffees chairman is Bill Kenwright.,Bill Kenwright pays tribute to Sir Philip Carter.,Bill Kenwright calls Sir Philip Carter a ' great man and Leader '.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,p,n,p,n,n,n,n,n,{},,
228,3ZFRE2BDRD2CFJVONIN09NVEFUPZXC,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3K2755HG5XRVYGW1M8XI188QMTBFDE,A3HII8DX9SINOU,Submitted,2020-05-25 17:36:40,2020-05-25 17:39:44,Thu May 28 17:39:44 PDT 2020,,,,184,100% (43/43),100% (43/43),100% (43/43),cnndm2292,t5_out_large,"['448', '449', '450', '451', '452', '453', '454', '455', '456', '457', '458', '459', '460', '461', '462', '463']","Tottenham will subsidise Emmanuel Adebayor's wages this summer . The Togolese striker earns £ 100,000 - per - week at White Hart Lane . Adebayor has made just nine league starts for Spurs this season .",Emmanuel Adebayor has contract with Tottenham.,Emmanuel Adebayor's contract runs out in 2016.,Emmanuel Adebayor is a striker.,Emmanuel Adebayor / the striker wants more than his current salary.,Emmanuel Adebayor / the stirker earns 5.2 million.,Emmanuel Adebayor / the striker wants more than his current salary before accepting a move out of White Hart Lane.,Emmanuel Adebayor / the striker is from Togolese.,Emmanuel Adebayor / the striker has made nine league starts.,Emmanuel Adebayor / the striker has made nine league starts this season.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,n,n,n,p,p,p,{},,
230,3HXCEECSRQH1FOLYSE92S12NH0JZYI,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,31Z0PCVWUP3P0CDSQFZLIKDVRQ37T6,A1A3J5IXCM8A7X,Submitted,2020-05-25 16:25:25,2020-05-25 16:34:04,Thu May 28 16:34:04 PDT 2020,,,,519,0% (0/0),0% (0/0),0% (0/0),cnndm5231,t5_out_large,"['480', '481', '482', '483', '484', '485', '486', '487', '488', '489', '490', '491', '492', '493', '494', '495']","Border Collies ace and Holly were caught on camera performing a balancing act . Using a human as their base , Pooches stood up high on their hind legs . Owner and trainer Dai Aoki runs the Waterloo , Australia - based positive dog care .",Ace is a Border Collie.,Holly is a Border Collie.,The Border Collies (or Ace and Holly) were caught on camera.,The Border Collies performed a gravity defying feat.,The Border Collies were pooches.,The Border Collies / pooches stood on their hind legs.,The Border Collies stood on their owner/their trainer/Dai Aoki.,Dai Aoki is the trainer of the Border Collies/pooches.,Dai Aoki is the owner of the Border Collies/pooches.,The Border Collies have appeared in a number of videos.,The videos show the Border Collies showing off their tricks.,BLANK,BLANK,BLANK,BLANK,BLANK,n,p,n,n,n,n,n,p,p,p,p,p,p,p,p,p,{},,
232,3UOMW19E7HUQ5704PYKX6639DDUC5H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,36NEMU28XK10DWO9PQ6LOMHKQARMWZ,AHKYVHP6591H8,Submitted,2020-05-25 17:26:49,2020-05-25 17:27:51,Thu May 28 17:27:51 PDT 2020,,,,62,100% (31/31),100% (31/31),100% (31/31),cnndm4637,t5_out_large,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","East of England Ambulance Service releases list of 1,248 Phoney calls . Service receives around 2,500 calls a day and has attended half of them . One caller said ' Someone ' had been knocked down by a car in Essex . But the ' victim ' turned out to be a squirrel that had been run over .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,p,p,n,n,n,n,n,{},,
233,3UOMW19E7HUQ5704PYKX6639DDUC5H,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3PXX5PX6L2M7NSH9XWKKSH9ZMR8BAA,A1YGF0LJJGB30G,Submitted,2020-05-25 16:20:35,2020-05-25 16:22:52,Thu May 28 16:22:52 PDT 2020,,,,137,0% (0/0),0% (0/0),0% (0/0),cnndm4637,t5_out_large,"['1552', '1553', '1554', '1555', '1556', '1557', '1558', '1559', '1560', '1561', '1562', '1563', '1564', '1565', '1566', '1567']","East of England Ambulance Service releases list of 1,248 Phoney calls . Service receives around 2,500 calls a day and has attended half of them . One caller said ' Someone ' had been knocked down by a car in Essex . But the ' victim ' turned out to be a squirrel that had been run over .",East of England Ambulance Service warned about hoax calls,The Ambulance Service warned that hoax calls can cost lives,Woman reported someone had been run over,Actual victim in the incident reported by the woman was a squirrel,A man dialled 999.,The man reported that he dropped a burger,The man reported that the dropped burger was bleeding,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,p,p,n,n,n,n,n,{},,
234,33IXYHIZC96D381V36OUYN00EFG2EZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3GU1KF0O4NPEAWNBMF2HICYULD8PB4,A59L67EZKMC3V,Submitted,2020-05-25 16:23:08,2020-05-25 16:24:01,Thu May 28 16:24:01 PDT 2020,,,,53,0% (0/0),0% (0/0),0% (0/0),cnndm8613,t5_out_large,"['1056', '1057', '1058', '1059', '1060', '1061', '1062', '1063', '1064', '1065', '1066', '1067', '1068', '1069', '1070', '1071']","Paul and Laura Elliott married at the Virgin Money London Marathon . The couple , from Clapham , London , exchanged vows en route . They have raised £ 7,000 for Cancer Research UK so far .",Paul and Laura Elliott met half way round.,Paul and Laura Elliott met at St Katharine Docks.,Ceremony was witnessed by guests.,The ceremony was witnessed by 80 guests.,Paul and Laura Elliott ran across finish line.,Paul and Laura Elliott ran under a shower of confetti.,Paul and Laura Elliott returned to scene of ceremony.,Paul and Laura Elliott returned for a party later on.,7000 was raised for Cancer Research.,THe money was raise in honour of Paul's father.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,p,{},,
235,33IXYHIZC96D381V36OUYN00EFG2EZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,3VHP9MDGRS8LTOQNMC27H2Q81SOCFY,A13TA3WX9VH0MM,Submitted,2020-05-25 16:41:30,2020-05-25 16:42:12,Thu May 28 16:42:12 PDT 2020,,,,42,0% (0/0),0% (0/0),0% (0/0),cnndm8613,t5_out_large,"['1056', '1057', '1058', '1059', '1060', '1061', '1062', '1063', '1064', '1065', '1066', '1067', '1068', '1069', '1070', '1071']","Paul and Laura Elliott married at the Virgin Money London Marathon . The couple , from Clapham , London , exchanged vows en route . They have raised £ 7,000 for Cancer Research UK so far .",Paul and Laura Elliott met half way round.,Paul and Laura Elliott met at St Katharine Docks.,Ceremony was witnessed by guests.,The ceremony was witnessed by 80 guests.,Paul and Laura Elliott ran across finish line.,Paul and Laura Elliott ran under a shower of confetti.,Paul and Laura Elliott returned to scene of ceremony.,Paul and Laura Elliott returned for a party later on.,7000 was raised for Cancer Research.,THe money was raise in honour of Paul's father.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,n,n,n,n,n,n,n,p,{},,
236,3ZICQFRS4561KEV3O0BL68BPNUNZZ9,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:13:57 PDT 2020,2,BatchId:4052665;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:13:57 PDT 2020,,,320DUZ38GCAEF2SO7OPBMR3FSRYGJG,A1A3J5IXCM8A7X,Submitted,2020-05-25 16:45:50,2020-05-25 16:47:59,Thu May 28 16:47:59 PDT 2020,,,,129,0% (0/0),0% (0/0),0% (0/0),cnndm2736,t5_out_large,"['304', '305', '306', '307', '308', '309', '310', '311', '312', '313', '314', '315', '316', '317', '318', '319']","Eva Chapin , 34 , from West Linn , Oregon , was booked into jail after she left a string of offensive post-it notes on the door of the family home . The qualified nurse referred to the residents , who are believed to have roots in Ghana , as ' n ***** ' but wrote : ' I Am Not Racist ' .",Eva Chapin is 34 years old.,Eva Chapi is from West Linn.,Eva Chapi is from Oregon.,Eva Chapi has been accused of harassment.,Eva Chapi referred to her neighbors as ' n ***** '.,Eva Chapi insists she is not racist.,Eva Chapi wront a note.,The note said that there were non [ expletive ] in West Linn untill the neighbors came.,Victim/neighbors said her family may be forced to move.,Victim/neighbors said they don't feel safe.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,p,p,p,n,n,{},,
