,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.eventId,Input.summaryId,Input.qIdList,Input.summary_text,Input.statement_1,Input.statement_2,Input.statement_3,Input.statement_4,Input.statement_5,Input.statement_6,Input.statement_7,Input.statement_8,Input.statement_9,Input.statement_10,Input.statement_11,Input.statement_12,Input.statement_13,Input.statement_14,Input.statement_15,Input.statement_16,Answer.S10Answer,Answer.S11Answer,Answer.S12Answer,Answer.S13Answer,Answer.S14Answer,Answer.S15Answer,Answer.S16Answer,Answer.S1Answer,Answer.S2Answer,Answer.S3Answer,Answer.S4Answer,Answer.S5Answer,Answer.S6Answer,Answer.S7Answer,Answer.S8Answer,Answer.S9Answer,Answer.feedback,Approve,Reject
181,3X878VYTJI6CVNYX4TPVCW281VFF76,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:21 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:21 PDT 2020,,,3Y54SXRO1Q9RYNPO3NSWSCRFZTFTUT,A7NZ814Q5MX2R,Submitted,2020-05-23 17:24:59,2020-05-23 17:27:28,Tue May 26 17:27:28 PDT 2020,,,,149,0% (0/0),0% (0/0),0% (0/0),cnndm10586,fast_abs_rl_out_rerank,"['576', '577', '578', '579', '580', '581', '582', '583', '584', '585', '586', '587', '588', '589', '590', '591']",The money was collected from students at the University of Surrey . The experiment allows bacteria to grow quickly . Thousands of bacteria colonies were discovered on notes and coins chosen at random from scientists ' pockets . It was then submerged in agar - a substance that allows bacteria to grow quickly . Thousands of bacteria colonies were discovered on banknotes and coins chosen at random from scientists ' pockets . Students found thousands of bacteria living on their money .,Students discovered colonies.,Students were from University of Surrey.,There were thousands of colonies.,Students submerged coins in agar.,Students submerged notes in agar.,Submerging things in agar accelerated growth PF bacteria.,Most bacteria was harmless on the money.,One bacteria caused boils.,One bacteria caused spots.,Previous studies have revealed MRSA bacteria on notes.,Previous studies have revealed MRSA bacteria on coins.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,n,n,n,{},,
182,3XDJY5RK6W94VID4XKMNVKJ1KG4U40,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3FE2ERCCZ2WYTQCKQK73OWYTS4HPOI,AHKYVHP6591H8,Submitted,2020-05-23 18:38:06,2020-05-23 19:04:36,Tue May 26 19:04:36 PDT 2020,,,,1590,100% (31/31),100% (31/31),100% (31/31),cnndm6714,fast_abs_rl_out_rerank,"['272', '273', '274', '275', '276', '277', '278', '279', '280', '281', '282', '283', '284', '285', '286', '287']","General Motors has unveiled the Chevrolet - FNR Car -lrb- shown -rrb- . The car was unveiled at the Shanghai General Motors Gala Night . It was developed in Shanghai by GM's Pan Asia Technical Centre . The car is only a concept for now , but offers a glimpse and what some manufacturers are planning for the self - driving car era . The Chevrolet - FNR , it boasts a futuristic capsule design among other interesting features . Chevrolet said the car offered a ` glimpse at mobility of the Future ' .",General Motors unveiled their concept car.,General Motors unveiled their car at an event in Shanghai.,Chevrolet - Fnr has Dragonfly Swing doors.,Chevrolet - Fnr has Crystal Laser headlights.,The car is self driving.,The car is electric.,The car's front chairs can swivel round.,The car can be started using just your eyes.,The car can be started using Iris recognition software.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,n,n,{},,
183,3XDJY5RK6W94VID4XKMNVKJ1KG4U40,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3IKZ72A5B944KSNEB2BLXDKK0OXNF6,A2E746SZEOVYXS,Submitted,2020-05-23 19:55:58,2020-05-23 19:57:34,Tue May 26 19:57:34 PDT 2020,,,,96,0% (0/0),0% (0/0),0% (0/0),cnndm6714,fast_abs_rl_out_rerank,"['272', '273', '274', '275', '276', '277', '278', '279', '280', '281', '282', '283', '284', '285', '286', '287']","General Motors has unveiled the Chevrolet - FNR Car -lrb- shown -rrb- . The car was unveiled at the Shanghai General Motors Gala Night . It was developed in Shanghai by GM's Pan Asia Technical Centre . The car is only a concept for now , but offers a glimpse and what some manufacturers are planning for the self - driving car era . The Chevrolet - FNR , it boasts a futuristic capsule design among other interesting features . Chevrolet said the car offered a ` glimpse at mobility of the Future ' .",General Motors unveiled their concept car.,General Motors unveiled their car at an event in Shanghai.,Chevrolet - Fnr has Dragonfly Swing doors.,Chevrolet - Fnr has Crystal Laser headlights.,The car is self driving.,The car is electric.,The car's front chairs can swivel round.,The car can be started using just your eyes.,The car can be started using Iris recognition software.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,n,n,p,n,n,n,n,{},,
185,3XEDXEGFY7C9TYQRK5VJDUKQ1DQK0D,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:22 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:22 PDT 2020,,,3EJJQNKU9WT9DM6CZZG29I17H00HRN,AE3ZQZ2Z81Z11,Submitted,2020-05-23 20:09:14,2020-05-23 20:10:03,Tue May 26 20:10:03 PDT 2020,,,,49,0% (0/0),0% (0/0),0% (0/0),cnndm1944,fast_abs_rl_out_rerank,"['240', '241', '242', '243', '244', '245', '246', '247', '248', '249', '250', '251', '252', '253', '254', '255']",Domenico Rancadore was given a seven - year sentence by an Italian court in 1999 . He was told he must return to Italy to serve his sentence . The 65 - year - old's case expired last October and his European Arrest Warrant is to be withdrawn . Domenico Rancadore fled to Britain in the 1990s and was convicted in his absence in Italy . The Godfather of Uxbridge was set to be extradited to Italy . Italian law states that a sentence is extinguished once a period of more than double the time of the penalty has passed . The case will still have to be heard by the Italian Supreme Court . Domenico Rancadore will be allowed to remain in the UK after his sentence dropped .,Domenico Rancadore given a sentence.,Domenico Rancadore sentenced for 7 years.,Domenico Rancadore sentenced by Italian court.,Domenico Rancadore sentenced in 1999.,Domenico Rancadore was convicted for role as Man of Honour.,Domenico Rancadore took bribes from builders.,Domenico Rancadore was a Sicilian Mafia fugitive.,Domenico Rancadore lost battle against extradition to Italy.,Today a news emerged.,Domenico Rancadore was a 65 year old.,Domenico Rancadore's case expired in October last year.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
186,3Y3N5A7N5KX1GHMFDPJ8KZ6E2V0MYL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,39LOEL67OXTO19KHL5L0E75S83B387,A7NZ814Q5MX2R,Submitted,2020-05-23 17:27:42,2020-05-23 17:47:16,Tue May 26 17:47:16 PDT 2020,,,,1174,0% (0/0),0% (0/0),0% (0/0),cnndm5099,fast_abs_rl_out_rerank,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The series of photos are the latest images released by the militant group . A man was apparently beheaded by ISIS in Hama , Syria . Islamic State militants have released photographs which appear to show the beheading of an ` alleged blasphemer ' .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,p,p,p,p,p,n,n,p,p,p,p,p,p,p,p,n,{},,
187,3Y3N5A7N5KX1GHMFDPJ8KZ6E2V0MYL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3BEFOD78WBHO4U5PFK02TUYT68Y4MJ,AFQKLIYNCVZTL,Submitted,2020-05-23 17:37:57,2020-05-23 17:39:22,Tue May 26 17:39:22 PDT 2020,,,,85,0% (0/0),0% (0/0),0% (0/0),cnndm5099,fast_abs_rl_out_rerank,"['752', '753', '754', '755', '756', '757', '758', '759', '760', '761', '762', '763', '764', '765', '766', '767']","A series of gruesome photographs show a man being led out of a van handcuffed and blindfolded before he is executed by a masked man , wielding a meat cleaver . His beheading is believed to have taken place in Hama in Syria . The series of photos are the latest images released by the militant group . A man was apparently beheaded by ISIS in Hama , Syria . Islamic State militants have released photographs which appear to show the beheading of an ` alleged blasphemer ' .",There is a series of photos,The photos appear to show a beheading.,The beheading is of a man.,The beheading is in Hama in Syria.,Man is handcuffed.,Man is blindfolded.,Man is led from a van.,Man led to area of land .,Man is surrounded by men with guns.,There is an executioner.,Executioner has a meat cleaver,It is claimed that beheading ocurred because man is an alleged ' blasphemer ' .,It is alleged that man is ' blasphemer ' .,The photos have Graphic Content.,BLANK,BLANK,p,p,p,p,p,n,n,p,p,p,p,p,p,p,p,n,{},,
188,3YGYP13655XY1YVTBV6EPI2H4YVRNO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,379J5II41T4MQEKX4EB023VVJS8LEA,AHKYVHP6591H8,Submitted,2020-05-23 18:20:18,2020-05-23 18:44:37,Tue May 26 18:44:37 PDT 2020,,,,1459,100% (31/31),100% (31/31),100% (31/31),cnndm1573,fast_abs_rl_out_rerank,"['656', '657', '658', '659', '660', '661', '662', '663', '664', '665', '666', '667', '668', '669', '670', '671']",Andy Murray beats Novak Djokovic in the mens final . The 27 - year - old Scot confirmed it will be a down - to - earth guest list . Novak Djokovic beats Murray in the mens final . Spotters will find celebrities in short supply as the couple focus on celebrating with family and genuine friends . Andy Murray arrived in Britain on Monday restored as World No 3 in New Rankings .,Tournament performances have restored Andy Murray to World No 3 .,Andy Murray has been restored to World No 3 .,The wedding takes Andy Murray's No 1 spot this week .,Andy Murray is going to marry Kim Sears.,The wedding is this week.,Kin Sears is Andy Murray's fiancée.,The wedding is in Dunblane.,The wedding is this coming Saturday.,There are believed to be well over 100 names on the guest list .,The guest list is down - to - earth .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
189,3YGYP13655XY1YVTBV6EPI2H4YVRNO,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,3QXNC7EIPNJSYM4U7A9VC52WPXI097,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 18:24:20,2020-05-23 18:25:31,Tue May 26 18:25:31 PDT 2020,,,,71,0% (0/0),0% (0/0),0% (0/0),cnndm1573,fast_abs_rl_out_rerank,"['656', '657', '658', '659', '660', '661', '662', '663', '664', '665', '666', '667', '668', '669', '670', '671']",Andy Murray beats Novak Djokovic in the mens final . The 27 - year - old Scot confirmed it will be a down - to - earth guest list . Novak Djokovic beats Murray in the mens final . Spotters will find celebrities in short supply as the couple focus on celebrating with family and genuine friends . Andy Murray arrived in Britain on Monday restored as World No 3 in New Rankings .,Tournament performances have restored Andy Murray to World No 3 .,Andy Murray has been restored to World No 3 .,The wedding takes Andy Murray's No 1 spot this week .,Andy Murray is going to marry Kim Sears.,The wedding is this week.,Kin Sears is Andy Murray's fiancée.,The wedding is in Dunblane.,The wedding is this coming Saturday.,There are believed to be well over 100 names on the guest list .,The guest list is down - to - earth .,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,n,n,n,n,n,n,n,{},,
191,3YLTXLH3EJULFPT3V57CF356H4YHPD,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:26 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:26 PDT 2020,,,3PPTZCWALV8VS6R6S6X94ZV7H4MQZS,A1XRIEYLA7ZJ3B,Submitted,2020-05-23 21:27:17,2020-05-23 21:31:34,Tue May 26 21:31:34 PDT 2020,,,,257,0% (0/0),0% (0/0),0% (0/0),cnndm9605,fast_abs_rl_out_rerank,"['672', '673', '674', '675', '676', '677', '678', '679', '680', '681', '682', '683', '684', '685', '686', '687']","Loophole came to light after trading standards officers raided restaurant . Charity bite - back boasted that it sold the soup and another dish made with ground shark teeth . The Royal China Club , a restaurant in central London , was raided by inspectors . Charity workers say restaurants are offering it to Mandarin speaking customers if they ask . One in five Chinese restaurants are believed to be serving shark fin soup .",Chinese eateries could be using illegal meat.,Up to one in five Chinese eateries could be using illegal meat .,Chinese eateries could be selling soup using illegal meat .,Charity says how illegal meat is disguised / concealed.,The illegal meat is often disguised on menu.,The illegal meat is often only offered if requested.,People can bring meat into UK.,20 kg of meat can be brought into UK.,Meat can be brought for personal consumption.,Meat can be brought due to a loophole.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,p,n,n,n,n,n,n,p,p,p,n,n,p,n,n,n,{},,
193,3YLTXLH3EJULFPT3V57CF356H4YPHL,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:24 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:24 PDT 2020,,,3WMOAN2SRGLTGP94BHGPFZN6OI8NVH,A12ATVBE1I4567,Submitted,2020-05-23 18:00:45,2020-05-23 18:50:23,Tue May 26 18:50:23 PDT 2020,,,,2978,0% (0/0),0% (0/0),0% (0/0),cnndm1273,fast_abs_rl_out_rerank,"['1584', '1585', '1586', '1587', '1588', '1589', '1590', '1591', '1592', '1593', '1594', '1595', '1596', '1597', '1598', '1599']","Lindsay Sandiford , 58 , from Cheltenham , now fears she will be the next to face the firing squad . Andrew Chan , 31 , and Myuran Sukumaran , 33 , were executed along with six other prisoners by an Indonesian firing squad . She was sentenced to death after Indonesian police linked her to almost five kilograms of cocaine . Lindsay Sandiford believes she will be executed by the end of the year for smuggling drugs . She was ` utterly heartbroken ' at the news about Chan , who had befriended Chan . Ambulances with the bodies of the eight men executed by Indonesia . British grandmother on death row in Bali for smuggling cocaine . One of ambulances carrying the bodies of Australian death - row prisoners and Myuran Sukumaran arrives at a funeral home in Jakarta , Indonesia .",Lindsay Sandiford is afraid,Lindsay Sandiford fears she will be next to face the firing squad,Andrew Chan was killed,Myuran Sukumaran was killed,Lindsay Sandiford is 58 year old.,Lindsay Sandiford has been on a death row.,Lindsay Sandiford has been in Bali.,Lindsay Sandiford has been on a death row since 2012.,Lindsay Sandiford was convicted in 2012.,Lindsay Sandiford was convicted for attempting to smuggle cocaine,The cocaine was worth 1.6 million,Myuran Sukumaran had a final KFC bucket meal,Andrew Chan had a final KFC bucket meal,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,p,p,p,n,n,,,
194,3ZCC2DXSEBS1AYBTWS7JEUTLB5EYYN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,34J10VATJKM9XG2WS29N44SHLRCQIN,A2BCNRHZU9V7C4,Submitted,2020-05-23 19:55:10,2020-05-23 20:08:59,Tue May 26 20:08:59 PDT 2020,,,,829,0% (0/0),0% (0/0),0% (0/0),cnndm5257,fast_abs_rl_out_rerank,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']",Chris Christie appeared on The Tonight Show and called out Jimmy Fallon for his weight jokes about the governor . Fallon pulled out two spoons thinking the men could share the ice cream . Chris Christie appeared on The Tonight Show Wednesday evening . Christie has not yet announced if he plans to run for president in the upcoming election .,Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
195,3ZCC2DXSEBS1AYBTWS7JEUTLB5EYYN,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:25 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:25 PDT 2020,,,3ZY8KE4ISOREJMMWR986JTIBTTFQVR,A1A3J5IXCM8A7X,Submitted,2020-05-23 21:15:14,2020-05-23 21:15:58,Tue May 26 21:15:58 PDT 2020,,,,44,0% (0/0),0% (0/0),0% (0/0),cnndm5257,fast_abs_rl_out_rerank,"['864', '865', '866', '867', '868', '869', '870', '871', '872', '873', '874', '875', '876', '877', '878', '879']",Chris Christie appeared on The Tonight Show and called out Jimmy Fallon for his weight jokes about the governor . Fallon pulled out two spoons thinking the men could share the ice cream . Chris Christie appeared on The Tonight Show Wednesday evening . Christie has not yet announced if he plans to run for president in the upcoming election .,Chris Christie appeared on The Tonight Show.,Chris Christie called out Jimmy Fallon for his weight jokes about the governor.,Chris Christie called out Jimmy Fallon.,Jimmy Fallon brought out ice cream.,The ice cream was for the two to share.,Chris Christie hoarded the ice cream.,The ice cream was a pint of ice cream.,The ice cream was brought out later in the program.,Chris Christie was asked if he would run for president.,Chris Christie said ; ' I ’ve got a day job which keeps me busy ' .,Chris Christie said ; ' I ’ve got a day job which keeps me busy '  when asked if he would run for president.,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,n,n,n,n,n,n,{},,
196,3ZUE82NE1EPGV13GEYH1QWY3CFLF8T,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:22 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:22 PDT 2020,,,34FNN24DCRX6UUY3CS7NSHREFE9Y5A,A2Y5ZQV27N0D0Z,Submitted,2020-05-23 17:59:01,2020-05-23 18:00:20,Tue May 26 18:00:20 PDT 2020,,,,79,0% (0/0),0% (0/0),0% (0/0),cnndm5357,fast_abs_rl_out_rerank,"['816', '817', '818', '819', '820', '821', '822', '823', '824', '825', '826', '827', '828', '829', '830', '831']","Denise and Glen Higgs had all but lost hope that they would ever be able to conceive . But doctors successfully created eight embryos through IVF fertility treatment . Glen , 35 , had always wanted to have children and decided to have children . The couple tried again using the same batch and Denise gave birth to twins Carter and Carson Last Week . He met Dee and married in 2011 before embarking on a course of IVF treatment . Louise and Glen Higgs with daughter Mazy , aged three and newborns Carson .",Denise and Glen Higgs are a couple.,The couple thought they 'd never have children.,Glen Higgs was infertile.,Cancer treatment caused the infertility.,The couple tried IVF.,"The couple are from Braunton , Devon.",The couple had Mazy.,The couple tried again using the same batch.,The couple had twins last week.,Mazy was born three years ago.,The twins are Carter & Carson.,BLANK,BLANK,BLANK,BLANK,BLANK,p,p,n,n,n,n,n,p,p,n,n,p,n,p,p,p,{},,
198,3ZXV7Q5FKFCI74TTVAX6SIUM266FCZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,31HQ4X3T3XYN0XPF59V5RKZAKJWSLX,A1A3J5IXCM8A7X,Submitted,2020-05-23 20:54:43,2020-05-23 20:56:43,Tue May 26 20:56:43 PDT 2020,,,,120,0% (0/0),0% (0/0),0% (0/0),cnndm10542,fast_abs_rl_out_rerank,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . Former Portsmouth Ace CIFTCI briefly levelled the scores at Dens Park . Dundee United Striker Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . Bain refuses to react as the Turkish striker does his best to rile his rival goalkeeper at Den Park . The 23 - year - old celebrated by trying to rile Dundee No 1 Bain .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
199,3ZXV7Q5FKFCI74TTVAX6SIUM266FCZ,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Sat May 23 17:14:23 PDT 2020,2,BatchId:4050532;OriginalHitTemplateId:928390828;,5400,259200,Sun May 24 17:14:23 PDT 2020,,,3Y54SXRO1Q9RYNPO3NSWSCRFZTKTUY,AE3ZQZ2Z81Z11,Submitted,2020-05-23 17:55:01,2020-05-23 17:56:28,Tue May 26 17:56:28 PDT 2020,,,,87,0% (0/0),0% (0/0),0% (0/0),cnndm10542,fast_abs_rl_out_rerank,"['928', '929', '930', '931', '932', '933', '934', '935', '936', '937', '938', '939', '940', '941', '942', '943']",Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . Former Portsmouth Ace CIFTCI briefly levelled the scores at Dens Park . Dundee United Striker Nadir CIFTCI celebrated a goal by blowing a kiss at opposition goalkeeper Scott Bain . Bain refuses to react as the Turkish striker does his best to rile his rival goalkeeper at Den Park . The 23 - year - old celebrated by trying to rile Dundee No 1 Bain .,Nadir Ciftci celebrated.,Nadir Ciftci blew a kiss.,The kiss was directed to rival goalkeeper.,The rival goalkeeper was Scott Bain.,Ciftci was left blushing.,Rivals earned an impressive victory .,The win gave hosts / Dundee their first Derby win in more than a decade .,The win was a Dundee win.,Hosts were Dundee.,Greg Stewart scored goal/goals.,Jake mcpake scored goal/goals.,Paul Heffernen scored goal/goals.,The goals secured a win.,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,p,p,p,p,n,n,n,n,n,{},,
200,3IKMEYR0M0JGP8T5ZSZXWID5YCBK20,30M3L2ZU933JG596K1H7GJ2KLU36YQ,Are the facts in a text?,Answer whether 16 facts are contained in a given 70-word text.,"Reading Comprehension, Question Answering, Textual Content Evaluation",$0.20,Mon May 25 14:07:41 PDT 2020,2,BatchId:4052646;OriginalHitTemplateId:928390828;,5400,259200,Tue May 26 14:07:41 PDT 2020,,,33NF62TLXOQJHOO7XFAQKJV8Z8XKJ5,AD1FDB9A61LMS,Submitted,2020-05-25 14:54:03,2020-05-25 15:40:02,Thu May 28 15:40:02 PDT 2020,,,,2759,100% (97/97),100% (97/97),100% (97/97),cnndm4315,fast_abs_rl_out_rerank,"['1184', '1185', '1186', '1187', '1188', '1189', '1190', '1191', '1192', '1193', '1194', '1195', '1196', '1197', '1198', '1199']",The sports brand features prominently on a leaflet distributed in the terror group's de facto capital Raqqa Warning Isis Jihadis about items of clothing they are no longer allowed . News comes after one militant decried the popularity of Nike among ISIS fighters . The sports brand features prominently on a leaflet distributed in the terror group's de facto capital Raqqa Warning Isis Jihadis about items of clothing they are no longer allowed . Comments prompted a fierce debate with fellow jihadis who argued it was perfectly acceptable to wear Nike products .,Jihadis face fines fines for wearing Nike products.,Jihadis face whipping for wearing Nike products.,Jihadis face jail time for wearing Nike products.,Jihadis have banned Nike products.,Ban is due to the brand name.,The Nike brand name is shared with a Greek goddess.,Ban is also due to how the brand name sounds in Arabic.,The brand name sounds like sexual slang words in Arabic.,People under ISIS are already banned from wearing jeans.,ISIS also banned items of clothing carrying provocative language or swear words.,BLANK,BLANK,BLANK,BLANK,BLANK,BLANK,n,n,n,n,n,n,n,n,n,n,p,n,n,n,n,n,{},,
